dataset,shard_index,shard_count,d,lambda_ratio,lambda_star,lambda,log2N,N,alpha,evaluation_resolution,radial_order,angular_order,state_bins,z_order,z,G_N,a_w,b_w,profile_sum,delta_N,w_N,Delta_N,H_N,row_error,cgal_version
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.118281612705644745e+00,1.294188554933225523e-02,4.111824096880239109e-03,2.307803619558201381e-03,6.419627716438440490e-03,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,4.329869796038110508e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.135043062966142324e+00,1.578987634001125309e-02,5.280602266128053314e-03,2.992742191206139088e-03,8.273344457334193269e-03,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,8.437694987151189707e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.151599637039061541e+00,1.882731028729123929e-02,6.559127009869622146e-03,3.752586559119370190e-03,1.031171356898899147e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,7.216449660063517513e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.167911448687276810e+00,2.203147613352906750e-02,7.934177980262894017e-03,4.580974334033083122e-03,1.251515231429597627e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,4.551914400963141816e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.183939201327781188e+00,2.537872945396480243e-02,9.392266978761316595e-03,5.470985796533581538e-03,1.486325277529489813e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,2.098321516541545861e-14,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.199644282700598641e+00,2.884468112064678472e-02,1.091974517164258883e-02,6.415210601764998258e-03,1.733495577340758709e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,4.884981308350688778e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.214988857889099272e+00,3.240438308522764627e-02,1.250290256611853550e-02,7.405816767695811396e-03,1.990871933381434603e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,1.010302952408892452e-14,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.229935960467627432e+00,3.603250933415315382e-02,1.412806005095244323e-02,8.434621377625550406e-03,2.256268142857799364e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,4.662936703425657470e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.244449581556860585e+00,3.970353174838749111e-02,1.578165435133561598e-02,9.493162446239608934e-03,2.527481679757522665e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,4.329869796038110508e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.258494756572351658e+00,4.339189080077738431e-02,1.745031627473268149e-02,1.057277141815361927e-02,2.802308769288629903e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,4.773959005888173124e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.272037649457275599e+00,4.707215874662668692e-02,1.912094263638405844e-02,1.166464578831458848e-02,3.078558842469864693e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,1.132427485117659671e-14,6.1.1-I-900
