d,alpha,policy,gamma,uniform_regret,adversarial_regret
46,1.5,adversarial,0.80000000000000004,0.031997092364438151,2.2204460492503131e-16
46,1.5,balanced,0.72653523861848446,0.0080311816487916854,0.008031181748320293
46,2,uniform,0.58113883008418976,0,0.026334038989723974
46,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
46,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
46,3,uniform,0.54176757483781279,0,0.020755847977718567
46,3,adversarial,0.58578643762690508,0.021494633273236419,0
46,3,balanced,0.56323458091061451,0.0052236511605339153,0.0052236511201766422
47,1.5,uniform,0.65370417338560394,0,0.033079397220745044
47,1.5,adversarial,0.80000000000000004,0.031987353910935656,2.2204460492503131e-16
47,1.5,balanced,0.72654549381237432,0.008028902141227201,0.0080289020256227861
47,2,uniform,0.58113883008418976,0,0.026334038989723974
47,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
47,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
47,3,uniform,0.54176280062531634,0,0.020760545895688987
47,3,adversarial,0.58578643762690508,0.021503304774956655,0
47,3,balanced,0.56323032358467651,0.0052256668702717057,0.0052256668035328691
48,1.5,uniform,0.65371962306178111,0,0.033072114352868942
48,1.5,adversarial,0.80000000000000004,0.031978004919338776,2.2204460492503131e-16
48,1.5,balanced,0.7265553593891716,0.0080267092021952813,0.0080267092314281197
48,2,uniform,0.58113883008418976,0,0.026334038989723974
48,2,adversarial,0.66666666666666663,0.02704627669472992,2.2204460492503131e-16
48,2,balanced,0.6227766018055888,0.0065835097854518576,0.0065835097099040674
48,3,uniform,0.54175507578722781,0,0.020768148505589279
48,3,adversarial,0.58578643762690508,0.021511619757235589,0
48,3,balanced,0.56322624017531586,0.0052276005648634882,0.0052276005248956814
49,1.5,uniform,0.65373689632486243,0,0.033063972898589089
49,1.5,adversarial,0.80000000000000004,0.031969026146732027,2.2204460492503131e-16
49,1.5,balanced,0.72656484492121365,0.008024601161461753,0.0080246012017382018
49,2,uniform,0.58113883008418976,0,0.026334038989723974
49,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
49,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
49,3,uniform,0.54174735094913917,0,0.020775752622252508
49,3,adversarial,0.58578643762690508,0.02151963093603082,0
49,3,balanced,0.563222333904979,0.0052294507808807733,0.0052294507101757759
50,1.5,uniform,0.65375712021353594,0,0.033054442112525839
50,1.5,adversarial,0.80000000000000004,0.031960395933569474,2.2204460492503131e-16
50,1.5,balanced,0.72657395501355659,0.008022576921634661,0.0080225768788133589
50,2,uniform,0.58113883008418976,0,0.026334038989723974
50,2,adversarial,0.66666666666666663,0.02704627669472992,2.2204460492503131e-16
50,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
50,3,uniform,0.54173962611105053,0,0.02078335824574129
50,3,adversarial,0.58578643762690508,0.021527342317755993,0
50,3,balanced,0.56321856696277028,0.005231235195961137,0.0052312352267043227
51,1.5,uniform,0.65377734410220956,0,0.033044912830781259
51,1.5,adversarial,0.80000000000000004,0.031952091162976259,2.2204460492503131e-16
51,1.5,balanced,0.7265827293012258,0.0080206274606002825,0.0080206274244092324
51,2,uniform,0.58113883008418976,0,0.026334038989723974
51,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
51,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
51,3,uniform,0.54173485189855419,0,0.020788059533005443
51,3,adversarial,0.58578643762690508,0.021534756297021174,0
51,3,balanced,0.56321494388157023,0.0052329519092240151,0.0052329518913409867
52,1.5,uniform,0.65378984315279443,0,0.033039024162905939
52,1.5,adversarial,0.80000000000000004,0.031944090204387487,2.2204460492503131e-16
52,1.5,balanced,0.72659118640286646,0.0080187486946388109,0.0080187486744094372
52,2,uniform,0.58113883008418976,0,0.026334038989723974
52,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
52,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
52,3,uniform,0.54172712706046555,0,0.020795667594730283
52,3,adversarial,0.58578643762690508,0.021541898116011815,0
52,3,balanced,0.56321143385407524,0.0052346152394402434,0.0052346152696809423
53,1.5,uniform,0.65380234220337941,0,0.033033136069587909
53,1.5,adversarial,0.80000000000000004,0.031936385509919729,2.2204460492503131e-16
53,1.5,balanced,0.72659932506837044,0.008016940943314621,0.0080169408807828635
53,2,uniform,0.58113883008418976,0,0.026334038989723974
53,2,adversarial,0.66666666666666663,0.02704627669472992,2.2204460492503131e-16
53,2,balanced,0.6227766018055888,0.0065835097854518576,0.0065835097099040674
53,3,uniform,0.54171940222237702,0,0.02080327716345276
53,3,adversarial,0.58578643762690508,0.021548789315571693,0
53,3,balanced,0.56320805203045432,0.0052362181358738269,0.005236218153790384
54,1.5,uniform,0.65381301766706035,0,0.033028107492429459
54,1.5,adversarial,0.80000000000000004,0.03192896219366026,2.2204460492503131e-16
54,1.5,balanced,0.72660715836423417,0.0080152010320955203,0.0080152011168177495
54,2,uniform,0.58113883008418976,0,0.026334038989723974
54,2,adversarial,0.66666666666666663,0.02704627669472992,2.2204460492503131e-16
54,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
54,3,uniform,0.54171462800988057,0,0.020807980889090638
54,3,adversarial,0.58578643762690508,0.02155544416892119,0
54,3,balanced,0.56320478843970534,0.0052377653139425995,0.0052377652416368825
55,1.5,uniform,0.65383324155573386,0,0.03301858236817834
55,1.5,adversarial,0.80000000000000004,0.031921804453333147,2.2204460492503131e-16
55,1.5,balanced,0.72661470785742666,0.008013524540902095,0.0080135245703965019
55,2,uniform,0.58113883008418976,0,0.026334038989723974
55,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
55,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
55,3,uniform,0.54170690317179204,0,0.020815592896325175
55,3,adversarial,0.58578643762690508,0.021561844850992218,0
55,3,balanced,0.5632016574844827,0.0052392497090107959,0.00523924967828715
56,1.5,uniform,0.65384574060631884,0,0.03301269626968395
56,1.5,adversarial,0.80000000000000004,0.031914892091454261,2.2204460492503131e-16
56,1.5,balanced,0.72662200407568522,0.008011904351814092,0.0080119044426574249
56,2,uniform,0.58113883008418976,0,0.026334038989723974
56,2,adversarial,0.66666666666666663,0.027046276694730365,2.2204460492503131e-16
56,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
56,3,uniform,0.5417021289592957,0,0.020820298129099246
56,3,adversarial,0.58578643762690508,0.021568013852923729,0
56,3,balanced,0.56319863737557196,0.0052406817223582536,0.0052406817687216112
57,1.5,uniform,0.65385823965690371,0,0.033006810745678683
57,1.5,adversarial,0.80000000000000004,0.03190822086974765,2.2204460492503131e-16
57,1.5,balanced,0.72662904968591291,0.0080103400417859127,0.0080103401238045269
57,2,uniform,0.58113883008418976,0,0.026334038989723974
57,2,adversarial,0.66666666666666663,0.027046276694730365,2.2204460492503131e-16
57,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
57,3,uniform,0.54169440412120706,0,0.020827912575016372
57,3,adversarial,0.58578643762690508,0.021573987263660444,0
57,3,balanced,0.56319572220263914,0.0052420643105874909,0.0052420642936501505
58,1.5,uniform,0.65387073870748869,0,0.033000925796146552
58,1.5,adversarial,0.80000000000000004,0.031901774261813065,2.2204460492503131e-16
58,1.5,balanced,0.72663585836171318,0.0080088285263584247,0.0080088285614614563
58,2,uniform,0.58113883008418976,0,0.026334038989723974
58,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
58,2,balanced,0.6227766018055888,0.0065835097854518576,0.0065835097099040674
58,3,uniform,0.54168962990871083,0,0.02083261931503122
58,3,adversarial,0.58578643762690508,0.021579774319941292,0
58,3,balanced,0.56319289023907926,0.0052434074784344364,0.0052434075384959478
59,1.5,uniform,0.65388323775807367,0,0.032995041421072235
59,1.5,adversarial,0.80000000000000004,0.031895538691740999,2.2204460492503131e-16
59,1.5,balanced,0.72664244431636171,0.008007366544251715,0.0080073665852073983
59,2,uniform,0.58113883008418976,0,0.026334038989723974
59,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
59,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
59,3,uniform,0.54168667928311853,0,0.020835528528208025
59,3,adversarial,0.58578643762690508,0.021585374024591708,0
59,3,balanced,0.56319015075205658,0.0052447070715193611,0.0052447070910193183
60,1.5,uniform,0.65389868743425084,0,0.032987768727333222
60,1.5,adversarial,0.80000000000000004,0.031889503793253393,2.2204460492503131e-16
60,1.5,balanced,0.72664881670960701,0.0080059521973043779,0.008005952147957851
60,2,uniform,0.58113883008418976,0,0.026334038989723974
60,2,adversarial,0.66666666666666663,0.027046276694730365,2.2204460492503131e-16
60,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
60,3,uniform,0.54168190507062208,0,0.020840236199803019
60,3,adversarial,0.58578643762690508,0.021590798872951122,0
60,3,balanced,0.56318750026443043,0.0052459646515141678,0.0052459645840101654
61,1.5,uniform,0.6539111864848357,0,0.032981885636729436
61,1.5,adversarial,0.80000000000000004,0.031883662239085897,2.2204460492503131e-16
61,1.5,balanced,0.72665498908696402,0.0080045823351968526,0.0080045822304766201
61,2,uniform,0.58113883008418976,0,0.026334038989723974
61,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
61,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
61,3,uniform,0.54167713085812585,0,0.020844944447165448
61,3,adversarial,0.58578643762690508,0.021596043954201782,0
61,3,balanced,0.56318493862969532,0.0052471800827842419,0.005247180071156432
62,1.5,uniform,0.65391891132292435,0,0.032978249973982132
62,1.5,adversarial,0.80000000000000004,0.031878004750793387,2.2204460492503131e-16
62,1.5,balanced,0.72666097016866282,0.0080032548429080919,0.0080032548857951191
62,2,uniform,0.58113883008418976,0,0.026334038989723974
62,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
62,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
62,3,uniform,0.54167418023253355,0,0.020847854591954151
62,3,adversarial,0.58578643762690508,0.021601122414219187,0
62,3,balanced,0.56318245176087378,0.005248360295899035,0.0052483602225905646
63,1.5,uniform,0.65392368553542068,0,0.032976003120533282
63,1.5,adversarial,0.80000000000000004,0.031872524618662856,2.2204460492503131e-16
63,1.5,balanced,0.72666675725069263,0.008001970781476242,0.0080019707029650444
63,2,uniform,0.58113883008418976,0,0.026334038989723974
63,2,adversarial,0.66666666666666663,0.02704627669472992,2.2204460492503131e-16
63,2,balanced,0.6227766018055888,0.0065835097854518576,0.0065835097099040674
63,3,uniform,0.54166940602003721,0,0.020852563770961341
63,3,adversarial,0.58578643762690508,0.021606040625010925,0
63,3,balanced,0.56318004266791977,0.0052495035439092952,0.0052495035972044413
64,1.5,uniform,0.653940958798502,0,0.032967874628477611
64,1.5,adversarial,0.80000000000000004,0.031867213137442674,2.2204460492503131e-16
64,1.5,balanced,0.72667237032016563,0.0080007252420051245,0.0080007252365339454
64,2,uniform,0.58113883008418976,0,0.026334038989723974
64,2,adversarial,0.66666666666666663,0.02704627669472992,2.2204460492503131e-16
64,2,balanced,0.6227766018055888,0.0065835097854518576,0.0065835097099040674
64,3,uniform,0.54166645539444491,0,0.020855474491550341
64,3,adversarial,0.58578643762690508,0.021610807237979701,0
64,3,balanced,0.56317770135273348,0.0052506148546818121,0.005250614928390851
65,1.5,uniform,0.65395163426218283,0,0.032962851492587264
65,1.5,adversarial,0.80000000000000004,0.031862060035080741,2.2204460492503131e-16
65,1.5,balanced,0.7266778179805703,0.0079995165370065902,0.007999516568372611
65,2,uniform,0.58113883008418976,0,0.026334038989723974
65,2,adversarial,0.66666666666666663,0.02704627669472992,2.2204460492503131e-16
65,2,balanced,0.6227766018055888,0.0065835097854518576,0.0065835097099040674
65,3,uniform,0.54166168118194857,0,0.020860184602243148
65,3,adversarial,0.58578643762690508,0.021615426781079972,0
65,3,balanced,0.56317544784612283,0.0052516847452506177,0.0052516846961150332
66,1.5,uniform,0.65395640847467917,0,0.032960605213513405
66,1.5,adversarial,0.80000000000000004,0.031857058478647282,2.2204460492503131e-16
66,1.5,balanced,0.72668310593526197,0.0079983435360204691,0.0079983434245982643
66,2,uniform,0.58113883008418976,0,0.026334038989723974
66,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
66,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
66,3,uniform,0.54165395634386004,0,0.020867806941075706
66,3,adversarial,0.58578643762690508,0.02161991910028771,0
66,3,balanced,0.56317326529958489,0.0052527209495443206,0.0052527208865327246
67,1.5,uniform,0.6539641333127677,0,0.032956970835107402
67,1.5,adversarial,0.80000000000000004,0.031852203582264593,2.2204460492503131e-16
67,1.5,balanced,0.72668823685512463,0.0079972052234380531,0.0079972052046481945
67,2,uniform,0.58113883008418976,0,0.026334038989723974
67,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
67,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
67,3,uniform,0.54164918213136359,0,0.020872518559352349
67,3,adversarial,0.58578643762690508,0.02162429433167512,0
67,3,balanced,0.56317113291234167,0.0052537333810751541,0.0052537333661666352
68,1.5,uniform,0.65397185815085634,0,0.032953336676080358
68,1.5,adversarial,0.80000000000000004,0.031847489520737682,2.2204460492503131e-16
68,1.5,balanced,0.72669321749920668,0.0079961005000699359,0.0079961004015711712
68,2,uniform,0.58113883008418976,0,0.026334038989723974
68,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
68,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
68,3,uniform,0.54164918213136359,0,0.020872518559352349
68,3,adversarial,0.58578643762690508,0.021628538473941639,0
68,3,balanced,0.56316906149765988,0.0052547170223424811,0.0052547169928252035
69,1.5,uniform,0.65398435720144132,0,0.03294745694789758
69,1.5,adversarial,0.80000000000000004,0.031842910104156186,2.2204460492503131e-16
69,1.5,balanced,0.72669805496105178,0.00799502746196179,0.0079950274348816741
69,2,uniform,0.58113883008418976,0,0.026334038989723974
69,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
69,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
69,3,uniform,0.54164145729327506,0,0.020880143337591806
69,3,adversarial,0.58578643762690508,0.021632667014964024,0
69,3,balanced,0.56316704900824854,0.0052556727993087193,0.005255672730341443
70,1.5,uniform,0.65399685625202619,0,0.032941577794031396
70,1.5,adversarial,0.80000000000000004,0.031838455921030961,2.2204460492503131e-16
70,1.5,balanced,0.72670275832462194,0.0079939843433480817,0.0079939842832956742
70,2,uniform,0.58113883008418976,0,0.026334038989723974
70,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
70,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
70,3,uniform,0.54163668308077872,0,0.020884856463557755
70,3,adversarial,0.58578643762690508,0.021636682909309313,0
70,3,balanced,0.56316507791147918,0.0052566088473089412,0.0052566088982199943
71,1.5,uniform,0.65400458109011483,0,0.032937944564269239
71,1.5,adversarial,0.80000000000000004,0.031834124136006503,2.2204460492503131e-16
71,1.5,balanced,0.72670733744245908,0.0079929687187705323,0.0079929687558115692
71,2,uniform,0.58113883008418976,0,0.026334038989723974
71,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
71,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
71,3,uniform,0.54163668308077872,0,0.020884856463557755
71,3,adversarial,0.58578643762690508,0.021640590561565531,0
71,3,balanced,0.56316315771661341,0.0052575210136229789,0.0052575209739629258
72,1.5,uniform,0.65400935530261117,0,0.032935699214466929
72,1.5,adversarial,0.80000000000000004,0.031829911896294583,2.2204460492503131e-16
72,1.5,balanced,0.72671178997547359,0.0079919812816697799,0.007991981365679246
72,2,uniform,0.58113883008418976,0,0.026334038989723974
72,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
72,2,balanced,0.6227766018055888,0.0065835097854518576,0.0065835097099040674
72,3,uniform,0.54163373245518642,0,0.020887769623553876
72,3,adversarial,0.58578643762690508,0.021644391869572122,0
72,3,balanced,0.56316129919003366,0.0052584038045691006,0.0052584038363912011
73,1.5,uniform,0.65402185435319615,0,0.032929821209188637
73,1.5,adversarial,0.80000000000000004,0.031825813424433136,2.2204460492503131e-16
73,1.5,balanced,0.72671612371511685,0.007991020438027352,0.0079910203798374546
73,2,uniform,0.58113883008418976,0,0.026334038989723974
73,2,adversarial,0.66666666666666663,0.02704627669472992,2.2204460492503131e-16
73,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
73,3,uniform,0.54162895824269008,0,0.020892483681375529
73,3,adversarial,0.58578643762690508,0.021648086558557988,0
73,3,balanced,0.56315949906207274,0.0052592590513136361,0.0052592590312128262
74,1.5,uniform,0.65402480497878845,0,0.032928433684156211
74,1.5,adversarial,0.80000000000000004,0.03182182401149336,2.2204460492503131e-16
74,1.5,balanced,0.72672033812540193,0.0079900858240991024,0.007990085912198408
74,2,uniform,0.58113883008418976,0,0.026334038989723974
74,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
74,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
74,3,uniform,0.54162895824269008,0,0.020892483681375529
74,3,adversarial,0.58578643762690508,0.021651681297260916,0
74,3,balanced,0.56315774401765872,0.0052600928249244561,0.0052600928778101519
75,1.5,uniform,0.65403730402937343,0,0.032922556388712776
75,1.5,adversarial,0.80000000000000004,0.031817938047670857,2.2204460492503131e-16
75,1.5,balanced,0.72672444253867474,0.0079891758501411392,0.0079891758888552822
75,2,uniform,0.58113883008418976,0,0.026334038989723974
75,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
75,2,balanced,0.6227766018055888,0.0065835097854523017,0.0065835097099040674
75,3,uniform,0.54162418403019374,0,0.020897198315136034
75,3,adversarial,0.58578643762690508,0.021655179615423847,0
75,3,balanced,0.56315603744999865,0.0052609036957225186,0.0052609037585140683
76,1.5,uniform,0.654046852454366,0,0.032918066921427958
76,1.5,adversarial,0.80000000000000004,0.031814152244678207,2.2204460492503131e-16
76,1.5,balanced,0.72672844271310311,0.0079882889258777734,0.0079882890289051378
76,2,uniform,0.58113883008418976,0,0.026334038989723974
76,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
76,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
76,3,uniform,0.54162123340460155,0,0.020900112407021387
76,3,adversarial,0.58578643762690508,0.021658578379619708,0
76,3,balanced,0.56315438048908917,0.0052616910668727979,0.005261691130786561
77,1.5,uniform,0.654046852454366,0,0.032918066921427958
77,1.5,adversarial,0.80000000000000004,0.031810462940261131,2.2204460492503131e-16
77,1.5,balanced,0.7267323455197916,0.0079874238685702093,0.007987423805124072
77,2,uniform,0.58113883008418976,0,0.026334038989723974
77,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
77,2,balanced,0.6227766018055888,0.0065835097854523017,0.0065835097099040674
77,3,uniform,0.5416164591921051,0,0.020904827972703988
77,3,adversarial,0.58578643762690508,0.021661899883756552,0
77,3,balanced,0.56315276313457996,0.0052624597661761197,0.0052624597417276764
78,1.5,uniform,0.65405752791804694,0,0.032913047941200757
78,1.5,adversarial,0.80000000000000004,0.031806866724215066,2.2204460492503131e-16
78,1.5,balanced,0.72673614744816573,0.007986581067665588,0.0079865809920773856
78,2,uniform,0.58113883008418976,0,0.026334038989723974
78,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
78,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
78,3,uniform,0.54161350856651291,0,0.020907742640560389
78,3,adversarial,0.58578643762690508,0.021665146154763448,0
78,3,balanced,0.56315118172567802,0.0052632113771236,0.0052632113269426295
79,1.5,uniform,0.65406230213054317,0,0.032910803520564968
79,1.5,adversarial,0.80000000000000004,0.0318033597395182,2.2204460492503131e-16
79,1.5,balanced,0.72673985326074875,0.0079857596423498212,0.0079857595304189122
79,2,uniform,0.58113883008418976,0,0.026334038989723974
79,2,adversarial,0.66666666666666663,0.02704627669472992,2.2204460492503131e-16
79,2,balanced,0.6227766018055888,0.0065835097854518576,0.0065835097099040674
79,3,uniform,0.54161350856651291,0,0.020907742640560389
79,3,adversarial,0.58578643762690508,0.021668310977706051,0
79,3,balanced,0.5631496385102811,0.0052639448633431396,0.0052639448141535983
80,1.5,uniform,0.65406707634303962,0,0.032908559183706609
80,1.5,adversarial,0.80000000000000004,0.031799940000718063,2.2204460492503131e-16
80,1.5,balanced,0.72674346765573716,0.007984958488098437,0.0079849583753788256
80,2,uniform,0.58113883008418976,0,0.026334038989723974
80,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
80,2,balanced,0.6227766018055888,0.0065835097854518576,0.0065835097099040674
80,3,uniform,0.54160873435401657,0,0.020912459138203721
80,3,adversarial,0.58578643762690508,0.021671409287160159,0
80,3,balanced,0.56314812851885476,0.0052646625449397355,0.0052646625616692422
81,1.5,uniform,0.65407480118112815,0,0.03290492794782951
81,1.5,adversarial,0.80000000000000004,0.031796603918053279,2.2204460492503131e-16
81,1.5,balanced,0.72674699425495537,0.0079841767362589522,0.0079841767210520054
81,2,uniform,0.58113883008418976,0,0.026334038989723974
81,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
81,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
81,3,uniform,0.54160396014152024,0,0.020917176211852295
81,3,adversarial,0.58578643762690508,0.021674434683152555,0
81,3,balanced,0.56314665345889015,0.0052653637547761534,0.0052653637544082255
82,1.5,uniform,0.65409025085730543,0,0.032897666134051207
82,1.5,adversarial,0.80000000000000004,0.031793346845166326,2.2204460492503131e-16
82,1.5,balanced,0.72675044052616888,0.0079834128896099088,0.0079834129094027428
82,2,uniform,0.58113883008418976,0,0.026334038989723974
82,2,adversarial,0.66666666666666663,0.02704627669472992,2.2204460492503131e-16
82,2,balanced,0.6227766018055888,0.0065835097854518576,0.0065835097099040674
82,3,uniform,0.54160100951592793,0,0.020920091811703179
82,3,adversarial,0.58578643762690508,0.021677381032308318,0
82,3,balanced,0.56314521624275371,0.0052660470731369369,0.0052660470043330854
83,1.5,uniform,0.65409502506980166,0,0.032895422287618548
83,1.5,adversarial,0.80000000000000004,0.031790166290040833,2.2204460492503131e-16
83,1.5,balanced,0.72675380422939051,0.0079826673238008183,0.0079826674342011739
83,2,uniform,0.58113883008418976,0,0.026334038989723974
83,2,adversarial,0.66666666666666663,0.02704627669472992,2.2204460492503131e-16
83,2,balanced,0.6227766018055888,0.0065835097854518576,0.0065835097099040674
83,3,uniform,0.54160100951592793,0,0.020920091811703179
83,3,adversarial,0.58578643762690508,0.02168025717427513,0
83,3,balanced,0.56314381299751837,0.0052667141974562792,0.0052667141491569147
84,1.5,uniform,0.654099799282298,0,0.032893178524956879
84,1.5,adversarial,0.80000000000000004,0.031787060224079511,2.2204460492503131e-16
84,1.5,balanced,0.72675708851532372,0.007981939629325252,0.0079819395945688321
84,2,uniform,0.58113883008418976,0,0.026334038989723974
84,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
84,2,balanced,0.6227766018055888,0.0065835097854523017,0.0065835097099040674
84,3,uniform,0.54159623530343159,0,0.020924809817378653
84,3,adversarial,0.58578643762690508,0.021683069850900738,0
84,3,balanced,0.56314243075063031,0.0052673712903599235,0.0052673713538244904
85,1.5,uniform,0.6541027499078903,0,0.032891791845255369
85,1.5,adversarial,0.80000000000000004,0.031784025545672057,2.2204460492503131e-16
85,1.5,balanced,0.72676029865388192,0.0079812282146345392,0.007981228220208969
85,2,uniform,0.58113883008418976,0,0.026334038989723974
85,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
85,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
85,3,uniform,0.54159623530343159,0,0.020924809817378653
85,3,adversarial,0.58578643762690508,0.021685815264059771,0
85,3,balanced,0.56314108727594003,0.0052680101822271119,0.0052680101647977207
86,1.5,uniform,0.65410752412038664,0,0.032889548218137943
86,1.5,adversarial,0.80000000000000004,0.031781059932050049,2.2204460492503131e-16
86,1.5,balanced,0.72676343497742746,0.0079805332445834765,0.0079805332351960967
86,2,uniform,0.58113883008418976,0,0.026334038989723974
86,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
86,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
86,3,uniform,0.54159146109093526,0,0.020929528399099118
86,3,adversarial,0.58578643762690508,0.021688494927106783,0
86,3,balanced,0.56313977541477345,0.005268633968522396,0.0052686339827883177
87,1.5,uniform,0.65411524895847517,0,0.032885918130630243
87,1.5,adversarial,0.80000000000000004,0.031778162835052859,2.2204460492503131e-16
87,1.5,balanced,0.72676649811784699,0.0079798545307268043,0.0079798544973004315
87,2,uniform,0.58113883008418976,0,0.026334038989723974
87,2,adversarial,0.66666666666666663,0.02704627669472992,2.2204460492503131e-16
87,2,balanced,0.6227766018055888,0.0065835097854518576,0.0065835097099040674
87,3,uniform,0.54159146109093526,0,0.020929528399099118
87,3,adversarial,0.58578643762690508,0.021691116717938552,0
87,3,balanced,0.56313849402852312,0.0052692434237626706,0.0052692433464918143
88,1.5,uniform,0.65412002317097162,0,0.032883674722821832
88,1.5,adversarial,0.80000000000000004,0.031775329022557086,2.2204460492503131e-16
88,1.5,balanced,0.72676949525848777,0.0079791903461563507,0.0079791904127770596
88,2,uniform,0.58113883008418976,0,0.026334038989723974
88,2,adversarial,0.66666666666666663,0.02704627669472992,2.2204460492503131e-16
88,2,balanced,0.6227766018055888,0.0065835097854518576,0.0065835097099040674
88,3,uniform,0.54158851046534306,0,0.020932444931009542
88,3,adversarial,0.58578643762690508,0.021693672660311192,0
88,3,balanced,0.56313724672260079,0.0052698364781271767,0.0052698365385797086
89,1.5,uniform,0.65413252222155649,0,0.032877801801655115
89,1.5,adversarial,0.80000000000000004,0.031772557889427899,2.2204460492503131e-16
89,1.5,balanced,0.72677242614312698,0.0079785409314845346,0.0079785410364996423
89,2,uniform,0.58113883008418976,0,0.026334038989723974
89,2,adversarial,0.66666666666666663,0.02704627669472992,2.2204460492503131e-16
89,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
89,3,uniform,0.54158851046534306,0,0.020932444931009542
89,3,adversarial,0.58578643762690508,0.021696173454464285,0
89,3,balanced,0.56313603094619391,0.0052704148048612343,0.0052704147694144776
90,1.5,uniform,0.65413252222155649,0,0.032877801801655115
90,1.5,adversarial,0.80000000000000004,0.031769847166846388,2.2204460492503131e-16
90,1.5,balanced,0.72677529420146469,0.0079779056656659186,0.0079779056067608156
90,2,uniform,0.58113883008418976,0,0.026334038989723974
90,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
90,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
90,3,uniform,0.54158373625284661,0,0.020937164444822187
90,3,adversarial,0.58578643762690508,0.021698621871104384,0
90,3,balanced,0.56313484530039237,0.0052709787476397096,0.0052709787018101473
91,1.5,uniform,0.65413547284714879,0,0.032876415476798426
91,1.5,adversarial,0.80000000000000004,0.031767195626609679,2.2204460492503131e-16
91,1.5,balanced,0.72677809746226896,0.0079772846089685157,0.0079772845585437402
91,2,uniform,0.58113883008418976,0,0.026334038989723974
91,2,adversarial,0.66666666666666663,0.02704627669472992,2.2204460492503131e-16
