dataset,shard_index,shard_count,d,lambda_ratio,lambda_star,lambda,log2N,N,alpha,evaluation_resolution,radial_order,angular_order,state_bins,z_order,z,G_N,a_w,b_w,profile_sum,delta_N,w_N,Delta_N,H_N,row_error,cgal_version
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.244449581556860585e+00,3.004000833120047328e-02,1.652481956895544141e-02,8.635641675991562530e-03,2.516046124494700220e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.251532866996245774e+00,3.156066368502674635e-02,1.739733228722616792e-02,9.124788202815880406e-03,2.652212049004204833e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,2.575717417130363174e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.258494756572351658e+00,3.308553775121569895e-02,1.827205953454175136e-02,9.617729182071063296e-03,2.788978871661281639e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,2.353672812205331866e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.265331056703219215e+00,3.461177408480222567e-02,1.914729557483114269e-02,1.011346040187647427e-02,2.926075597670761697e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.272037649457275599e+00,3.613653561327891811e-02,2.002135644466531555e-02,1.061097414857261993e-02,3.063233059323793722e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.278610495033821737e+00,3.765700814573366695e-02,2.089258197343057261e-02,1.110926124606164030e-02,3.200184321949221117e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.285045634196456454e+00,3.917040507721655795e-02,2.175933771576404885e-02,1.160731307999971276e-02,3.336665079576375814e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.291339190657973424e+00,4.067397118668109740e-02,2.262001679921810463e-02,1.210412360371112585e-02,3.472414040292923221e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,3.153033389935444575e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.297487373415291412e+00,4.216498674112676565e-02,2.347304169002749352e-02,1.259869132277107069e-02,3.607173301279856248e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,5.639932965095795225e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.303486479033013179e+00,4.364077118393403648e-02,2.431686587977298364e-02,1.309002125528593678e-02,3.740688713505892216e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,6.039613253960851580e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.309332893874235459e+00,4.509868692410666513e-02,2.514997549563972867e-02,1.357712686497866174e-02,3.872710236061838868e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,2.842170943040400743e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.315023096277269543e+00,4.653614309767747231e-02,2.597089083686835581e-02,1.405903196426928903e-02,4.002992280113764484e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,4.707345624410663731e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.320553658676957731e+00,4.795059883849604743e-02,2.677816783989949920e-02,1.453477258461923632e-02,4.131294042451873205e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.325921249669312019e+00,4.933956705703224088e-02,2.757039947461195281e-02,1.500339881149403976e-02,4.257379828610599604e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,4.274358644806852681e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.331122636018225558e+00,5.070061750413003276e-02,2.834621707394305301e-02,1.546397658137552145e-02,4.381019365531857446e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.336154684603054088e+00,5.203137990609222469e-02,2.910429159908671862e-02,1.591558943834341794e-02,4.501988103743014003e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.341014364305890716e+00,5.332954740596657084e-02,2.984333484235382472e-02,1.635734024782354093e-02,4.620067509017736218e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,3.919087276926802588e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.345698747837397402e+00,5.459287909840630088e-02,3.056210056967669300e-02,1.678835286518681746e-02,4.735045343486350700e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,3.674838211509268149e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.350205013500095141e+00,5.581920351967000621e-02,3.125938560464387034e-02,1.720777375696564554e-02,4.846715936160951588e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.354530446888048800e+00,5.700642063271150334e-02,3.193403085584194112e-02,1.761477357253818030e-02,4.954880442838012489e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,3.586020369539255626e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.358672442521924095e+00,5.815250510666628014e-02,3.258492228919274841e-02,1.800854866421590025e-02,5.059347095340864520e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.362628505418430169e+00,5.925550858030619733e-02,3.321099184687040934e-02,1.838832255375414879e-02,5.159931440062455466e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.366396252593204963e+00,6.031356224039444158e-02,3.381121831429114571e-02,1.875334734339135362e-02,5.256456565768249933e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,4.996003610813204432e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.369973414496235664e+00,6.132487907122187443e-02,3.438462813658164224e-02,1.910290506960719489e-02,5.348753320618883367e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.373357836378950259e+00,6.228775587797198005e-02,3.493029618583395196e-02,1.943630899787590974e-02,5.436660518370986517e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,3.530509218307997799e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.376547479592158396e+00,6.320057569979664613e-02,3.544734648037813768e-02,1.975290485677828889e-02,5.520025133715642657e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.379540422814057088e+00,6.406180960874936769e-02,3.593495285721339666e-02,2.005207200992054767e-02,5.598702486713394433e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.382334863207562714e+00,6.487001850175931617e-02,3.639233959865794538e-02,2.033322456419647817e-02,5.672556416285442354e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.384929117506273011e+00,6.562385511007801098e-02,3.681878201420498570e-02,2.059581241301563365e-02,5.741459442722061934e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.387321623028404005e+00,6.632206502053060448e-02,3.721360697848729443e-02,2.083932221320857273e-02,5.805292919169587063e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.389510938618090385e+00,6.696348907293356301e-02,3.757619342618638558e-02,2.106327829440605287e-02,5.863947172059243845e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,2.564615186884111608e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.391495745513484872e+00,6.754706401425229767e-02,3.790597280464489544e-02,2.126724349977951456e-02,5.917321630442440999e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.393274848141130562e+00,6.807182406092411597e-02,3.820242948487883455e-02,2.145081995711581313e-02,5.965324944199464768e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,2.642330798607872566e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.394847174836129300e+00,6.853690193750727744e-02,3.846510113160936384e-02,2.161364977928945108e-02,6.007875091089881492e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.396211778487673305e+00,6.894153003189541773e-02,3.869357903287713035e-02,2.175541569328325389e-02,6.044899472616038771e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,2.586819647376614739e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.397367837109548372e+00,6.928504136959472148e-02,3.888750838973334401e-02,2.187584159699729539e-02,6.076334998673063592e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,4.096722960866827634e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.398314654335268692e+00,6.956686991818543386e-02,3.904658856644250414e-02,2.197469304317543545e-02,6.102128160961793613e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.399051659837541539e+00,6.978655205395707661e-02,3.917057330156763911e-02,2.205177764986688757e-02,6.122235095143452321e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.399578409671810242e+00,6.994372631833908893e-02,3.925927088025280010e-02,2.210694543693075831e-02,6.136621631718355840e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,1.998401444325281773e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.399894586543671382e+00,7.003813428953095666e-02,3.931254426795921519e-02,2.214008908818017318e-02,6.145263335613938838e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,2.164934898019055254e-14,6.1.1-I-900
objective_profiles,1,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.200000000000000000e+01,4194304,1.027232752896264367e+00,display,256,64,65,129,1.399999999999999911e+00,7.006962083825002408e-02,3.933031120584876139e-02,2.215114413885239941e-02,6.148145534470116080e-02,4.520929552558217309e-04,2.208011776920320912e+00,1.363613854390599784e-03,2.512074246378540598e-01,4.352074256530613638e-14,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,6.999999999999999556e-01,5.475792836321807799e-02,3.605849886883178562e-02,2.209832009172026449e-02,5.815681896055205358e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,5.551115123125782702e-15,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,7.004215903281896249e-01,5.457201579610168607e-02,3.593558099335762007e-02,2.203234954940759549e-02,5.796793054276521556e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,4.662936703425657470e-15,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,7.016853456647310638e-01,5.401716036603906868e-02,3.556885974859430588e-02,2.183526418354726079e-02,5.740412393214156667e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,1.698641227676489507e-14,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,7.037882215123265617e-01,5.310194504865647230e-02,3.496437959758462444e-02,2.150953037142027541e-02,5.647390996900489984e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,9.547918011776346248e-15,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,7.067251518588693049e-01,5.184045836507533006e-02,3.413204132693747200e-02,2.105921767140922843e-02,5.519125899834670390e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,4.440892098500626162e-15,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,7.104890613819095924e-01,5.025198068004846363e-02,3.308534992032001465e-02,2.048993819595285731e-02,5.357528811627287196e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,4.440892098500626162e-15,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,7.150708824937268560e-01,4.836055966980514625e-02,3.184107673502421104e-02,1.980876365173500978e-02,5.164984038675922429e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,4.884981308350688778e-15,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,7.204595771859426678e-01,4.619449532028484934e-02,3.041884991009908418e-02,1.902412187643793065e-02,4.944297178653701830e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,3.663735981263016583e-15,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,7.266421636210496082e-01,4.378574745889023123e-02,2.884068929806354181e-02,1.814567510357504437e-02,4.698636440163858619e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,8.659739592076221015e-15,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,7.336037474067947928e-01,4.116929164487961174e-02,2.713050357925677822e-02,1.718418250909189288e-02,4.431468608834866763e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,3.663735981263016583e-15,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,7.413275574780756605e-01,3.838244083641409454e-02,2.531356757142929140e-02,1.615134982810737668e-02,4.146491739953667155e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,6.106226635438360972e-15,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,7.497949864999047254e-01,3.546415384314180463e-02,2.341599715068906282e-02,1.505966897459046043e-02,3.847566612527952151e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,4.551914400963141816e-15,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,7.589856356941091509e-01,3.245435027679582224e-02,2.146423778346151154e-02,1.392225065262783952e-02,3.538648843608935279e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,1.676436767183986376e-14,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,7.688773639817741978e-01,2.939324906619299529e-02,1.948458060985636467e-02,1.275265292085592250e-02,3.223723353071228370e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,4.440892098500626162e-15,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,7.794463413230420246e-01,2.632074326450015850e-02,1.750271751925716254e-02,1.156470857039738551e-02,2.906742608965454805e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,4.773959005888173124e-15,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,7.906671061257641853e-01,2.327582563477419847e-02,1.554334392557539697e-02,1.037235401233160478e-02,2.591569793790700349e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,6.661338147750939243e-15,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,8.025126265847083440e-01,2.029607039119733780e-02,1.362981517474568145e-02,9.189462155772517085e-03,2.281927733051819854e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,4.996003610813204432e-15,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,8.149543658035435234e-01,1.741717827063879453e-02,1.178385986506575583e-02,8.029681504955725121e-03,1.981354137002148269e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,3.996802888650563546e-15,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,8.279623505427240460e-01,1.467258826612890914e-02,1.002535095988782259e-02,6.906283425988981976e-03,1.693163438587680369e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,5.329070518200751394e-15,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,8.415052434276482085e-01,1.209315550545915323e-02,8.372133510220208449e-03,5.832019242857966294e-03,1.420415275307817388e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,4.107825191113079200e-15,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,8.555504184431391712e-01,9.706894342561212669e-03,6.839906131485638981e-03,4.818988528314560246e-03,1.165889465980020009e-02,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,6.550315845288423588e-15,6.1.1-I-900
objective_profiles,1,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.200000000000000000e+01,4194304,1.029956028185890826e+00,verification,128,32,33,65,8.700640395323723242e-01,7.538783916125607956e-03,5.442152109096937661e-03,3.878519667205825722e-03,9.320671776302764250e-03,9.041786040721105314e-04,1.277437336141398871e+00,1.712561667701299880e-03,2.518786250692455764e-01,5.662137425588298356e-15,6.1.1-I-900
