dataset,shard_index,shard_count,d,lambda_ratio,lambda_star,lambda,log2N,N,alpha,delta_128,delta_256,delta_512,objective_256,objective_512,beta_512,scale_type,theory_scale,collapse_ratio,location_rel_change,value_rel_change,derivative_scaled,neighbor_left,neighbor_right,first_order_ok,neighbor_ok,accepted
phase_regimes,3,4,2,2.999999999999999889e-01,4.152787295564890901e-01,1.245836188669467159e-01,2.400000000000000000e+01,16777216,1.007489007046472596e+00,2.917487648904648623e-04,2.916129794636734829e-04,2.916014182334780713e-04,1.115778101759462617e+07,1.115778099174186774e+07,4.893214434654948319e-01,subcritical,2.943574022019424604e-04,9.906372866867004801e-01,3.964737299787328531e-05,2.317016121442903680e-09,1.798285808231373233e-09,1.739653069525957108e-01,1.732906643301248550e-01,1,1,1
phase_regimes,3,4,2,2.999999999999999889e-01,4.152787295564890901e-01,1.245836188669467159e-01,3.200000000000000000e+01,4294967296,1.005616755284854502e+00,1.826231813140122284e-05,1.825154415202590030e-05,1.824613802980934452e-05,2.857973927252438545e+09,2.857973907255286694e+09,4.919390418244049545e-01,subcritical,1.838020441246944104e-05,9.927059362533996456e-01,2.962885739285550917e-04,6.996967957226286486e-09,2.021279112337711920e-09,2.866308689117431641e+00,2.630525588989257812e+00,1,1,1
phase_regimes,3,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,1.600000000000000000e+01,65536,1.014978014092945413e+00,4.990819820552494512e-03,4.990508893280343194e-03,4.990706753848606070e-03,4.352023910223345592e+04,4.352023887977358390e+04,4.779087593027881997e-01,subcritical,5.133160909750859174e-03,9.722482582551328356e-01,3.964580129062767871e-05,5.111641795785241494e-09,3.675675911713271423e-08,1.055202825227752328e-02,1.063369026815053076e-02,1,1,1
phase_regimes,3,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,2.400000000000000000e+01,16777216,1.009985342728630275e+00,3.147427809137015586e-04,3.145962936343948968e-04,3.146087665509833542e-04,1.114845873245592229e+07,1.114845870871624909e+07,4.847563961516949127e-01,subcritical,3.200308728476114191e-04,9.830575523905473734e-01,3.964580111735735185e-05,2.129413026278596362e-09,1.838801881655726072e-09,1.638933420181274414e-01,1.632492076605558395e-01,1,1,1
phase_regimes,3,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,3.200000000000000000e+01,4294967296,1.007489007046472596e+00,1.973192772330989442e-05,1.972028673768999596e-05,1.972612963330178104e-05,2.856193666131301403e+09,2.856193646467580318e+09,4.884228923342189832e-01,subcritical,1.997714792025526682e-05,9.874347285230353766e-01,2.962008118369589761e-04,6.884589603689506754e-09,8.372465751214656546e-11,2.560046672821044922e+00,2.591671943664550781e+00,1,1,1
phase_regimes,3,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,1.600000000000000000e+01,65536,1.018722517616181822e+00,5.404271351934886169e-03,5.404608058147686300e-03,5.404393788130512633e-03,4.346167409919761849e+04,4.346167387499214237e+04,4.707282178125811734e-01,subcritical,5.663361522817794702e-03,9.542731408468457799e-01,3.964737315113154399e-05,5.158693996930145940e-09,1.898615302707317928e-08,1.007808102440321818e-02,1.006840670743258670e-02,1,1,1
phase_regimes,3,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,2.400000000000000000e+01,16777216,1.012481678410787733e+00,3.427155085032884685e-04,3.425560021842466440e-04,3.425695836298814356e-04,1.113914793829680793e+07,1.113914791669775359e+07,4.796381382383325120e-01,subcritical,3.528718021589249401e-04,9.708046421787943636e-01,3.964580127307865359e-05,1.939022131501686811e-09,5.748054293168560392e-11,1.532202232629060745e-01,1.534310504794120789e-01,1,1,1
phase_regimes,3,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,3.200000000000000000e+01,4294967296,1.009361258808090911e+00,2.153904773194437183e-05,2.153770585278103056e-05,2.154132332032876462e-05,2.854415554169775963e+09,2.854415534858329296e+09,4.844541748315264740e-01,subcritical,2.202040739453854401e-05,9.782436325710940350e-01,1.679315376284345985e-04,6.765464393983546978e-09,1.477370258941008387e-09,2.316440582275390625e+00,2.480146408081054688e+00,1,1,1
phase_regimes,3,4,2,5.999999999999999778e-01,4.152787295564890901e-01,2.491672377338934319e-01,1.600000000000000000e+01,65536,1.022467021139418009e+00,5.902674675224428569e-03,5.903042433818783685e-03,5.902808402971415624e-03,4.340298268332622683e+04,4.340298245728543407e+04,4.627739231256309815e-01,subcritical,6.377015578608412685e-03,9.256380716353090898e-01,3.964737314703488608e-05,5.207955305613971446e-09,3.102110970996249104e-08,9.581689264450687915e-03,9.557829973346088082e-03,1,1,1
phase_regimes,3,4,2,5.999999999999999778e-01,4.152787295564890901e-01,2.491672377338934319e-01,2.400000000000000000e+01,16777216,1.014978014092945413e+00,3.774805762679633858e-04,3.773809667869665319e-04,3.773959289509187798e-04,1.112984763384524174e+07,1.112984761438805982e+07,4.738180632992210484e-01,subcritical,3.970976891351758547e-04,9.503856085711180901e-01,3.964580114533716758e-05,1.748198411134366925e-09,6.120203570381165240e-10,1.429202258586883545e-01,1.429507471621036530e-01,1,1,1
phase_regimes,3,4,2,5.999999999999999778e-01,4.152787295564890901e-01,2.491672377338934319e-01,3.200000000000000000e+01,4294967296,1.011233510569709004e+00,2.383350592094490850e-05,2.383979676057190744e-05,2.382589911020804863e-05,2.852639569620119095e+09,2.852639550694601536e+09,4.799096817737701359e-01,subcritical,2.477268530115719062e-05,9.617810431352423750e-01,5.833001432422107654e-04,6.634387984434717072e-09,5.162627583817081145e-10,2.233940124511718750e+00,2.189486026763916016e+00,1,1,1
phase_regimes,3,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,1.600000000000000000e+01,65536,1.026211524662654417e+00,6.515252900010648496e-03,6.513533656688830220e-03,6.513791901188170641e-03,4.334410603799222008e+04,4.334410581006896973e+04,4.538929159105601907e-01,subcritical,7.415910037483749127e-03,8.783536839395544860e-01,3.964580128716039338e-05,5.258460085633071434e-09,5.745812756565550568e-08,9.126606288191396743e-03,9.065016216482035816e-03,1,1,1
phase_regimes,3,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,2.400000000000000000e+01,16777216,1.017474349775102871e+00,4.223587446452459204e-04,4.221621708485612245e-04,4.221789084696281336e-04,1.112055642634616047e+07,1.112055640899296664e+07,4.670774114293472778e-01,subcritical,4.615120789884879734e-04,9.147732587951593608e-01,3.964580117841943525e-05,1.560460933446715422e-09,3.972997511530022851e-10,1.324027329683303833e-01,1.326171681284904480e-01,1,1,1
phase_regimes,3,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,3.200000000000000000e+01,4294967296,1.013105762331327320e+00,2.687628551689691392e-05,2.687461112860223267e-05,2.685205323260664301e-05,2.850865682550356388e+09,2.850865664062081814e+09,4.745190020890668881e-01,subcritical,2.878237805747281235e-05,9.329337964704762509e-01,8.400808608630882732e-04,6.485144076531687713e-09,4.762324004980833507e-10,2.053315162658691406e+00,1.993889331817626953e+00,1,1,1
phase_regimes,3,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,1.600000000000000000e+01,65536,1.029956028185890826e+00,7.279161652763987966e-03,7.278708162163693984e-03,7.278419591946194700e-03,4.328496683406850207e+04,4.328496660505756881e+04,4.438849413430432378e-01,subcritical,9.146967365447036119e-03,7.957194227499552186e-01,3.964737314932991169e-05,5.290773014635756198e-09,4.225269596396760582e-08,8.613073456217534840e-03,8.734231334528885782e-03,1,1,1
phase_regimes,3,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,2.400000000000000000e+01,16777216,1.019970685457260551e+00,4.822006080276164397e-04,4.820733650505726331e-04,4.820542528657378867e-04,1.111127229099840112e+07,1.111127227562515251e+07,4.591048689847592734e-01,subcritical,5.689000832305249073e-04,8.473443177022772499e-01,3.964737313513455429e-05,1.383572306174568801e-09,1.958906176665870028e-09,1.224787868559360504e-01,1.221122369170188904e-01,1,1,1
phase_regimes,3,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,3.200000000000000000e+01,4294967296,1.014978014092945413e+00,3.108602858148401538e-05,3.107782560796135130e-05,3.106862033075419305e-05,2.849093848704305172e+09,2.849093830740658760e+09,4.679431967983288532e-01,subcritical,3.546892399066079176e-05,8.759391838031165278e-01,2.962885737815055642e-04,6.305038541754824879e-09,2.784945243603053347e-10,1.842813968658447266e+00,1.812982559204101562e+00,1,1,1
phase_regimes,3,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,1.600000000000000000e+01,65536,1.031828279947508920e+00,7.734401967892878815e-03,7.734883849912832510e-03,7.734577194244751652e-03,4.325526786169697880e+04,4.325526763261941232e+04,4.384038659275903971e-01,subcritical,1.059927275530523488e-02,7.297271589103485612e-01,3.964737313747904662e-05,5.295946112711795769e-09,1.909479197938448841e-08,8.448366432276088744e-03,8.535341767128556967e-03,1,1,1
phase_regimes,3,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,2.400000000000000000e+01,16777216,1.021218853298339280e+00,5.205462098087920708e-04,5.203039376975304720e-04,5.202833098310044591e-04,1.110663196826712787e+07,1.110663195378569700e+07,4.545172896545293661e-01,subcritical,6.590306634552799830e-04,7.894675296338612425e-01,3.964737314505269346e-05,1.303854393801066259e-09,1.012900318195304764e-09,1.173580028116703033e-01,1.174829490482807159e-01,1,1,1
phase_regimes,3,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,3.200000000000000000e+01,4294967296,1.015914139973754571e+00,3.388093322898022564e-05,3.388987608110571870e-05,3.387011963551511684e-05,2.848208681084232330e+09,2.848208663429602623e+09,4.640508559915790809e-01,subcritical,4.108204435172441171e-05,8.244506856945988948e-01,5.833001419305848274e-04,6.198502916593907461e-09,8.484668798330011528e-10,1.773004531860351562e+00,1.690361022949218750e+00,1,1,1
phase_regimes,3,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,1.600000000000000000e+01,65536,1.033700531709127235e+00,8.249368121321820624e-03,8.251545537114823858e-03,8.251872689219674761e-03,4.322546222374087665e+04,4.322546199500218790e+04,4.325664200825260486e-01,subcritical,1.302712665923299803e-02,6.334376647340835831e-01,3.964580128317994839e-05,5.291758102524058248e-09,1.543239785548826470e-08,8.320320164784789085e-03,8.354328798304777592e-03,1,1,1
phase_regimes,3,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,2.400000000000000000e+01,16777216,1.022467021139418009e+00,5.662720496074635790e-04,5.662367709498017376e-04,5.662143220392934495e-04,1.110199213077936321e+07,1.110199211707924493e+07,4.494318390737517266e-01,subcritical,8.097468138251435283e-04,6.992485952054163789e-01,3.964737314915577526e-05,1.234023420654532901e-09,1.436076605595429359e-09,1.122003365308046341e-01,1.134922206401824951e-01,1,1,1
phase_regimes,3,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,3.200000000000000000e+01,4294967296,1.016850265854563506e+00,3.741902891141180021e-05,3.741669771195610394e-05,3.738232676353536732e-05,2.847323996577741623e+09,2.847323979284554482e+09,4.596026283075667629e-01,subcritical,5.046964098367381354e-05,7.406893735508838228e-01,9.194437959454092313e-04,6.073487691331741896e-09,3.701891832038228252e-10,1.661525249481201172e+00,1.615350246429443359e+00,1,1,1
phase_regimes,3,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,1.600000000000000000e+01,65536,1.034636657589936171e+00,8.535164110983206598e-03,8.537416962457133884e-03,8.537078489720739682e-03,4.321051379166630795e+04,4.321051356330676936e+04,4.295026150763437411e-01,subcritical,1.506886307694488628e-02,5.665376641972631466e-01,3.964737313845100676e-05,5.284814267748957695e-09,3.577275245698193470e-09,8.237470814492553473e-03,8.308090793434530497e-03,1,1,1
phase_regimes,3,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,2.400000000000000000e+01,16777216,1.023091105059957595e+00,5.929989276948210986e-04,5.927229347099105539e-04,5.927464346172639509e-04,1.109967218566061370e+07,1.109967217229503766e+07,4.466790541524255920e-01,subcritical,9.365193758713361407e-04,6.329249024514560507e-01,3.964580127516228688e-05,1.204141513033665092e-09,1.663844334134631707e-10,1.104053910821676254e-01,1.110357735306024551e-01,1,1,1
phase_regimes,3,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,3.200000000000000000e+01,4294967296,1.017318328794968085e+00,3.951576971394921145e-05,3.949737832276145610e-05,3.949074546738540192e-05,2.846881830110366344e+09,2.846881813021028996e+09,4.571289335189345771e-01,subcritical,5.836668875757167050e-05,6.765973247413736846e-01,1.679597408849149373e-04,6.002826415474998433e-09,2.313518326456783214e-10,1.601384162902832031e+00,1.585798740386962891e+00,1,1,1
phase_regimes,3,4,2,9.499999999999999556e-01,4.152787295564890901e-01,3.945147930786646051e-01,1.600000000000000000e+01,65536,1.035572783470745328e+00,8.841226240010380266e-03,8.841777081300628005e-03,8.841426541963404162e-03,4.319553162490817340e+04,4.319553139707304217e+04,4.263440700652267878e-01,subcritical,1.848791525618508763e-02,4.782273403706524539e-01,3.964737314279593341e-05,5.274506965377373694e-09,1.229237661043891288e-08,8.194259753508958966e-03,8.241464485763572156e-03,1,1,1
phase_regimes,3,4,2,9.499999999999999556e-01,4.152787295564890901e-01,3.945147930786646051e-01,2.400000000000000000e+01,16777216,1.023715188980496960e+00,6.225320181015847609e-04,6.221647510816774584e-04,6.221894182797393924e-04,1.109735208828117326e+07,1.109735207520237565e+07,4.437649383632866762e-01,subcritical,1.148841149131831505e-03,5.415800250103525171e-01,3.964580132226463711e-05,1.178551200320952074e-09,5.867473372295773330e-10,1.082359105348587036e-01,1.092534773051738739e-01,1,1,1
phase_regimes,3,4,2,9.499999999999999556e-01,4.152787295564890901e-01,3.945147930786646051e-01,3.200000000000000000e+01,4294967296,1.017786391735372664e+00,4.193496834026255726e-05,4.190177973240061249e-05,4.188936839111256916e-05,2.846439777142994881e+09,2.846439760282210827e+09,4.544705107205729289e-01,subcritical,7.159383488877877483e-05,5.850974243269384534e-01,2.962885754724479265e-04,5.923464212757773088e-09,4.612259581747097731e-10,1.571456432342529297e+00,1.526239395141601562e+00,1,1,1
phase_regimes,3,4,2,9.749999999999999778e-01,4.152787295564890901e-01,4.048967613175768476e-01,1.600000000000000000e+01,65536,1.036508909351554486e+00,9.164905277814328066e-03,9.167324349093508573e-03,9.166960903174037334e-03,4.318051300643538707e+04,4.318051277924981696e+04,4.230837977634066549e-01,subcritical,2.619172537169044482e-02,3.499945411416930385e-01,3.964737313817897366e-05,5.261298569390901066e-09,1.182855637170903384e-08,8.147886037477292120e-03,8.200204625609330833e-03,1,1,1
phase_regimes,3,4,2,9.749999999999999778e-01,4.152787295564890901e-01,4.048967613175768476e-01,2.400000000000000000e+01,16777216,1.024339272901036324e+00,6.551616694210338210e-04,6.549887855219482802e-04,6.549628179667310590e-04,1.109503171946291998e+07,1.109503170661241934e+07,4.406791404966087788e-01,subcritical,1.627316403058694455e-03,4.024803146675512977e-01,3.964737311017888335e-05,1.158221173500088615e-09,1.394965297577584560e-09,1.062342226505279541e-01,1.076698116958141327e-01,1,1,1
phase_regimes,3,4,2,9.749999999999999778e-01,4.152787295564890901e-01,4.048967613175768476e-01,3.200000000000000000e+01,4294967296,1.018254454675777243e+00,4.468462543838480627e-05,4.467283407050270938e-05,4.467106298022827104e-05,2.845997834226371288e+09,2.845997817615451336e+09,4.515718715442506581e-01,subcritical,1.014039874232818298e-04,4.405257043173435028e-01,3.964737251097501675e-05,5.836589139168845094e-09,5.721715193120009511e-10,1.474289894104003906e+00,1.545506954193115234e+00,1,1,1
phase_regimes,3,4,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.600000000000000000e+01,65536,1.037445035232363422e+00,9.517120586768790247e-03,9.514609211345059769e-03,9.514986440606776341e-03,4.316545503277856187e+04,4.316545480633414263e+04,4.197239177552039568e-01,critical,9.839686792625153278e-03,9.670009463856370502e-01,3.964580129160075016e-05,5.245963937054367365e-09,3.438968351136390876e-08,8.133439238008577377e-03,8.151444424584042281e-03,1,1,1
phase_regimes,3,4,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.400000000000000000e+01,16777216,1.024963356821575688e+00,6.916926059677974692e-04,6.915100822941777636e-04,6.915374988524236599e-04,1.109271094264608622e+07,1.109271092995538563e+07,4.374127039762879532e-01,critical,7.018552361815706469e-04,9.852993369611653396e-01,3.964580126369555464e-05,1.144057631245020214e-09,1.300762342012606784e-09,1.052291188389062881e-01,1.055330950766801834e-01,1,1,1
phase_regimes,3,4,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.200000000000000000e+01,4294967296,1.018722517616181822e+00,4.795730342055382067e-05,4.790371902807510907e-05,4.787579307108380533e-05,2.845555997181132317e+09,2.845555980852564335e+09,4.484482527718632872e-01,critical,4.838369696685847465e-05,9.895025819105437437e-01,5.833001439754855345e-04,5.738269811450951369e-09,2.233323564433301464e-10,1.452084541320800781e+00,1.493188381195068359e+00,1,1,1
phase_regimes,3,4,2,1.024999999999999911e+00,4.152787295564890901e-01,4.256606977954012772e-01,1.600000000000000000e+01,65536,1.038381161113172579e+00,9.886877973069196912e-03,9.887493962352889021e-03,9.887885975515486869e-03,4.315035460873913689e+04,4.315035438334216451e+04,4.162576361313323203e-01,supercritical,4.140386786655846606e-03,2.388155137433873421e+00,3.964580129347735504e-05,5.223525405609502406e-09,1.873775549311047414e-08,8.099869832221884280e-03,8.149908586347009987e-03,1,1,1
phase_regimes,3,4,2,1.024999999999999911e+00,4.152787295564890901e-01,4.256606977954012772e-01,2.400000000000000000e+01,16777216,1.025587440742115053e+00,7.330104772218515308e-04,7.326693201976652858e-04,7.326402729354031251e-04,1.109038960116863064e+07,1.109038958855662122e+07,4.339419738320156594e-01,supercritical,2.768893195376080684e-04,2.645967977959125861e+00,3.964737311775078869e-05,1.137201657370483527e-09,5.905586953177316056e-10,1.034890711307525635e-01,1.047055535018444061e-01,1,1,1
phase_regimes,3,4,2,1.024999999999999911e+00,4.152787295564890901e-01,4.256606977954012772e-01,3.200000000000000000e+01,4294967296,1.019190580556586179e+00,5.168306073477513252e-05,5.165900645487386811e-05,5.161564513922467512e-05,2.845114260927404404e+09,2.845114244915355206e+09,4.450572515442122179e-01,supercritical,1.851668504571487713e-05,2.787520823073541543e+00,8.400808617664857472e-04,5.627910804202876262e-09,5.286059776546512563e-10,1.468267917633056641e+00,1.414925098419189453e+00,1,1,1
phase_regimes,3,4,2,1.050000000000000044e+00,4.152787295564890901e-01,4.360426660343135752e-01,1.600000000000000000e+01,65536,1.039317286993981737e+00,1.028666642150133370e-02,1.028730731909288654e-02,1.028689947055105858e-02,4.313520844575687806e+04,4.313520822168575251e+04,4.126904986523312058e-01,supercritical,4.709558975914418695e-03,2.184259613938422273e+00,3.964737314635308554e-05,5.194622555350562354e-09,2.415543856437214427e-08,8.099554070213343948e-03,8.145642997988034040e-03,1,1,1
phase_regimes,3,4,2,1.050000000000000044e+00,4.152787295564890901e-01,4.360426660343135752e-01,2.400000000000000000e+01,16777216,1.026211524662654417e+00,7.791144768825031264e-04,7.789088843472846690e-04,7.788780038804343775e-04,1.108806751527151838e+07,1.108806750264303572e+07,4.302631251558204917e-01,supercritical,3.359047925188677394e-04,2.318746327016709241e+00,3.964737313987880615e-05,1.138925484687076502e-09,4.749817006611059550e-11,1.026450470089912415e-01,1.036620028316974640e-01,1,1,1
phase_regimes,3,4,2,1.050000000000000044e+00,4.152787295564890901e-01,4.360426660343135752e-01,3.200000000000000000e+01,4294967296,1.019658643496990758e+00,5.615643215961529933e-05,5.610499693542436717e-05,5.605345893033852889e-05,2.844672619240499496e+09,2.844672603589751244e+09,4.413386585393263561e-01,supercritical,2.395762175345421082e-05,2.339692124167405574e+00,9.194437964994825116e-04,5.501774873185283216e-09,3.746829271419553425e-10,1.433776378631591797e+00,1.400822639465332031e+00,1,1,1
phase_regimes,3,4,2,1.074999999999999956e+00,4.152787295564890901e-01,4.464246342732257622e-01,1.600000000000000000e+01,65536,1.040253412874790673e+00,1.071199952188295335e-02,1.071482694776459965e-02,1.071440214986463246e-02,4.312001306237814424e+04,4.312001283978204447e+04,4.090190523799574485e-01,supercritical,5.324976312306569856e-03,2.012103251070346044e+00,3.964737313621885810e-05,5.162245674691779580e-09,5.715894081883632711e-09,8.095714212686289102e-03,8.179448646842502058e-03,1,1,1
phase_regimes,3,4,2,1.074999999999999956e+00,4.152787295564890901e-01,4.464246342732257622e-01,2.400000000000000000e+01,16777216,1.026835608583193782e+00,8.314559980984181919e-04,8.310690226555061955e-04,8.311019723591384079e-04,1.108574447891878895e+07,1.108574446616307646e+07,4.263619533208449219e-01,supercritical,4.038530511610127337e-04,2.057931641149803426e+00,3.964580127115143002e-05,1.150641035718283555e-09,9.639402435943542402e-10,1.022768039256334305e-01,1.029813978821039200e-01,1,1,1
phase_regimes,3,4,2,1.074999999999999956e+00,4.152787295564890901e-01,4.464246342732257622e-01,3.200000000000000000e+01,4294967296,1.020126706437395336e+00,6.143796677737789480e-05,6.136931996258976341e-05,6.134627778608958693e-05,2.844231064476480484e+09,2.844231049238251209e+09,4.372707707526585219e-01,supercritical,3.062812406687146025e-05,2.002939443896404104e+00,3.756083878556255320e-04,5.357591915337150809e-09,1.333660848165543291e-10,1.390002250671386719e+00,1.416720867156982422e+00,1,1,1
phase_regimes,3,4,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,1.600000000000000000e+01,65536,1.041189538755599830e+00,1.117426139482413650e-02,1.117131273349436515e-02,1.117175564669881105e-02,4.310476478895366017e+04,4.310476456801174936e+04,4.052500166204417997e-01,supercritical,5.987294720210241047e-03,1.865910426788965459e+00,3.964580129147133030e-05,5.125695802435638790e-09,1.328525715758312658e-08,8.132795563142281026e-03,8.209773004637099802e-03,1,1,1
phase_regimes,3,4,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,2.400000000000000000e+01,16777216,1.027459692503733146e+00,8.905906498331006560e-04,8.903556409929347382e-04,8.903203421301020271e-04,1.108342025659528002e+07,1.108342024358522892e+07,4.222244941872325130e-01,supercritical,4.814972493984051951e-04,1.849066309812757325e+00,3.964737315588921286e-05,1.173829992503983895e-09,1.809342504134886509e-09,1.016013622283935547e-01,1.036425214260816574e-01,1,1,1
