dataset,shard_index,shard_count,d,lambda_ratio,lambda_star,lambda,log2N,N,alpha,radial_order,angular_order,state_bins,gamma,delta,beta,objective,derivative_logdelta,derivative_scaled,neighbor_left,neighbor_right,H_constant,scale_type,theory_scale,collapse_ratio,row_error,steps,evaluations,cgal_version
phase_regimes,3,4,2,5.999999999999999778e-01,4.152787295564890901e-01,2.491672377338934319e-01,1.600000000000000000e+01,65536,1.022467021139418009e+00,256,64,65,9.940969575661812163e-01,5.903042433818783685e-03,4.627703482547086966e-01,4.340298268332622683e+04,5.551210051635280252e-04,1.278992757741472917e-08,9.543737782223615795e-03,9.595946066838223487e-03,2.500388860436329463e-01,subcritical,6.377020957933934170e-03,9.256739899019066353e-01,7.771561172376095783e-15,65536,30,6.1.1-I-900
phase_regimes,3,4,2,5.999999999999999778e-01,4.152787295564890901e-01,2.491672377338934319e-01,1.600000000000000000e+01,65536,1.022467021139418009e+00,512,128,129,9.940971915970285844e-01,5.902808402971415624e-03,4.627739231256309815e-01,4.340298245728543407e+04,-1.346408680547028780e-03,3.102110970996249104e-08,9.581689264450687915e-03,9.557829973346088082e-03,2.500384642040301975e-01,subcritical,6.377015578608412685e-03,9.256380716353090898e-01,1.842970220877759857e-14,65536,30,6.1.1-I-900
phase_regimes,3,4,2,5.999999999999999778e-01,4.152787295564890901e-01,2.491672377338934319e-01,2.400000000000000000e+01,16777216,1.014978014092945413e+00,128,32,33,9.996225194237320366e-01,3.774805762679633858e-04,4.738045820361499461e-01,1.112984801485876180e+07,-2.373009920120239258e-02,2.132113499620284675e-09,1.432499866932630539e-01,1.426053475588560104e-01,2.482066962157015444e-01,subcritical,3.971008629825712572e-04,9.505911758356742070e-01,3.441691376337985275e-15,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,5.999999999999999778e-01,4.152787295564890901e-01,2.491672377338934319e-01,2.400000000000000000e+01,16777216,1.014978014092945413e+00,256,64,65,9.996226190332130335e-01,3.773809667869665319e-04,4.738204465464936344e-01,1.112984763384524174e+07,-5.445722490549087524e-02,4.892899408603717872e-09,1.438765246421098709e-01,1.420017983764410019e-01,2.482031650844512272e-01,subcritical,3.970980382798629748e-04,9.503470941878578993e-01,2.464695114667847520e-14,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,5.999999999999999778e-01,4.152787295564890901e-01,2.491672377338934319e-01,2.400000000000000000e+01,16777216,1.014978014092945413e+00,512,128,129,9.996226040710490812e-01,3.773959289509187798e-04,4.738180632992210484e-01,1.112984761438805982e+07,-6.811693310737609863e-03,6.120203570381165240e-10,1.429202258586883545e-01,1.429507471621036530e-01,2.482027286240814645e-01,subcritical,3.970976891351758547e-04,9.503856085711180901e-01,1.676436767183986376e-14,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,5.999999999999999778e-01,4.152787295564890901e-01,2.491672377338934319e-01,3.200000000000000000e+01,4294967296,1.011233510569709004e+00,128,32,33,9.999761664940790551e-01,2.383350592094490850e-05,4.798952901911787139e-01,2.852639706873582840e+09,-1.757264137268066406e+00,6.160133482801377114e-10,2.241566181182861328e+00,2.177311420440673828e+00,2.472891357979325466e-01,subcritical,2.477288688865654233e-05,9.620802786557034469e-01,2.842170943040400743e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,5.999999999999999778e-01,4.152787295564890901e-01,2.491672377338934319e-01,3.200000000000000000e+01,4294967296,1.011233510569709004e+00,256,64,65,9.999761602032394281e-01,2.383979676057190744e-05,4.798833918084950412e-01,2.852639569620119095e+09,3.021359443664550781e+00,1.059145177624700663e-09,2.144022464752197266e+00,2.283422470092773438e+00,2.472855551713747935e-01,subcritical,2.477270753832334978e-05,9.623411863112568687e-01,1.554312234475219157e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,5.999999999999999778e-01,4.152787295564890901e-01,2.491672377338934319e-01,3.200000000000000000e+01,4294967296,1.011233510569709004e+00,512,128,129,9.999761741008897920e-01,2.382589911020804863e-05,4.799096817737701359e-01,2.852639550694601536e+09,-1.472711563110351562e+00,5.162627583817081145e-10,2.233940124511718750e+00,2.189486026763916016e+00,2.472851112209101809e-01,subcritical,2.477268530115719062e-05,9.617810431352423750e-01,5.373479439185757656e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,1.600000000000000000e+01,65536,1.026211524662654417e+00,128,32,33,9.934847470999893515e-01,6.515252900010648496e-03,4.538726940159687473e-01,4.334410799694299931e+04,9.002143997349776328e-03,2.076901432135755376e-07,8.897674379113595933e-03,9.295818563259672374e-03,2.509603866678778439e-01,subcritical,7.415966200441006205e-03,8.785440391601575527e-01,7.105427357601001859e-15,65536,30,6.1.1-I-900
phase_regimes,3,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,1.600000000000000000e+01,65536,1.026211524662654417e+00,256,64,65,9.934864663433111698e-01,6.513533656688830220e-03,4.538964907814818095e-01,4.334410603799222008e+04,-4.293440724723041058e-03,9.905477623554469940e-08,9.162539863609708846e-03,9.028824504639487714e-03,2.509570002151776946e-01,subcritical,7.415916164848100275e-03,8.783181351972910722e-01,8.548717289613705361e-15,65536,30,6.1.1-I-900
phase_regimes,3,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,1.600000000000000000e+01,65536,1.026211524662654417e+00,512,128,129,9.934862080988118294e-01,6.513791901188170641e-03,4.538929159105601907e-01,4.334410581006896973e+04,-2.490471160854212940e-03,5.745812756565550568e-08,9.126606288191396743e-03,9.065016216482035816e-03,2.509565855113684019e-01,subcritical,7.415910037483749127e-03,8.783536839395544860e-01,1.521005543736464460e-14,65536,30,6.1.1-I-900
phase_regimes,3,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,2.400000000000000000e+01,16777216,1.017474349775102871e+00,128,32,33,9.995776412553547541e-01,4.223587446452459204e-04,4.670518107588008117e-01,1.112055678541612811e+07,9.746942669153213501e-02,8.764797354333625855e-09,1.303680464625358582e-01,1.346552371978759766e-01,2.488184959329260426e-01,subcritical,4.615157237644104530e-04,9.151556987056134185e-01,4.773959005888173124e-15,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,2.400000000000000000e+01,16777216,1.017474349775102871e+00,256,64,65,9.995778378291514388e-01,4.221621708485612245e-04,4.670797946766218067e-01,1.112055642634616047e+07,-4.702713340520858765e-02,4.228847154967416709e-09,1.332579366862773895e-01,1.317701842635869980e-01,2.488149974428068845e-01,subcritical,4.615124792028095632e-04,9.147361986349321628e-01,4.274358644806852681e-14,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,2.400000000000000000e+01,16777216,1.017474349775102871e+00,512,128,129,9.995778210915303719e-01,4.221789084696281336e-04,4.670774114293472778e-01,1.112055640899296664e+07,-4.418194293975830078e-03,3.972997511530022851e-10,1.324027329683303833e-01,1.326171681284904480e-01,2.488145659082906247e-01,subcritical,4.615120789884879734e-04,9.147732587951593608e-01,6.905587213168473681e-14,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,3.200000000000000000e+01,4294967296,1.013105762331327320e+00,128,32,33,9.999731237144831031e-01,2.687628551689691392e-05,4.744783347713637522e-01,2.850865818177214146e+09,2.380847930908203125e+00,8.351315294209353984e-10,1.958254337310791016e+00,2.081257820129394531e+00,2.477478952088350284e-01,subcritical,2.878261017941108723e-05,9.337681797921921767e-01,1.088018564132653410e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,3.200000000000000000e+01,4294967296,1.013105762331327320e+00,256,64,65,9.999731253888713978e-01,2.687461112860223267e-05,4.744811435985656911e-01,2.850865682550356388e+09,5.524158477783203125e+00,1.937712643424626683e-09,1.924867153167724609e+00,2.121265411376953125e+00,2.477443394103095442e-01,subcritical,2.878240362764607655e-05,9.337167067863862968e-01,2.242650509742816212e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,3.200000000000000000e+01,4294967296,1.013105762331327320e+00,512,128,129,9.999731479467673934e-01,2.685205323260664301e-05,4.745190020890668881e-01,2.850865664062081814e+09,-1.357674598693847656e+00,4.762324004980833507e-10,2.053315162658691406e+00,1.993889331817626953e+00,2.477438992203273294e-01,subcritical,2.878237805747281235e-05,9.329337964704762509e-01,4.929390229335695039e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,1.600000000000000000e+01,65536,1.029956028185890826e+00,128,32,33,9.927208383472360120e-01,7.279161652763987966e-03,4.438757488178153299e-01,4.328496896311207820e+04,7.692051440244540572e-03,1.777072185681775657e-07,8.496422989992424846e-03,8.852121005475055426e-03,2.518786250692455764e-01,subcritical,9.147035405142712322e-03,7.957946296645408424e-01,4.884981308350688778e-15,65536,30,6.1.1-I-900
phase_regimes,3,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,1.600000000000000000e+01,65536,1.029956028185890826e+00,256,64,65,9.927212918378363060e-01,7.278708162163693984e-03,4.438813664721207863e-01,4.328496683406850207e+04,3.539858880685642362e-03,8.178033020691860924e-08,8.578977125580422580e-03,8.768575593421701342e-03,2.518752855970204929e-01,subcritical,9.146974768056263111e-03,7.957503269368286780e-01,1.054711873393898713e-14,65536,30,6.1.1-I-900
phase_regimes,3,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,1.600000000000000000e+01,65536,1.029956028185890826e+00,512,128,129,9.927215804080538053e-01,7.278419591946194700e-03,4.438849413430432378e-01,4.328496660505756881e+04,1.828906533773988485e-03,4.225269596396760582e-08,8.613073456217534840e-03,8.734231334528885782e-03,2.518748779139108329e-01,subcritical,9.146967365447036119e-03,7.957194227499552186e-01,1.909583602355269250e-14,65536,30,6.1.1-I-900
phase_regimes,3,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,2.400000000000000000e+01,16777216,1.019970685457260551e+00,128,32,33,9.995177993919723836e-01,4.822006080276164397e-04,4.590866212271352831e-01,1.111127262440109439e+07,-1.902785152196884155e-02,1.712481744006749730e-09,1.224282402545213699e-01,1.221705526113510132e-01,2.494303704055561011e-01,subcritical,5.689045226170765272e-04,8.475949634033415059e-01,4.884981308350688778e-15,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,2.400000000000000000e+01,16777216,1.019970685457260551e+00,256,64,65,9.995179266349494274e-01,4.820733650505726331e-04,4.591024857374784718e-01,1.111127229099840112e+07,-1.011602580547332764e-02,9.104291156349975176e-10,1.222525816410779953e-01,1.223515439778566360e-01,2.494269042748054610e-01,subcritical,5.689005698018934987e-04,8.473771879301220666e-01,7.993605777301127091e-15,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,2.400000000000000000e+01,16777216,1.019970685457260551e+00,512,128,129,9.995179457471342621e-01,4.820542528657378867e-04,4.591048689847592734e-01,1.111127227562515251e+07,-2.176593989133834839e-02,1.958906176665870028e-09,1.224787868559360504e-01,1.221122369170188904e-01,2.494264776134705597e-01,subcritical,5.689000832305249073e-04,8.473443177022772499e-01,2.664535259100375697e-14,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,3.200000000000000000e+01,4294967296,1.014978014092945413e+00,128,32,33,9.999689139714185160e-01,3.108602858148401538e-05,4.679179424548337018e-01,2.849093982609901428e+09,-8.540153503417968750e-01,2.997497996045323547e-10,1.846148967742919922e+00,1.812539100646972656e+00,2.482066962157015444e-01,subcritical,3.546920747997615435e-05,8.764229817943740564e-01,5.329070518200751394e-15,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,3.200000000000000000e+01,4294967296,1.014978014092945413e+00,256,64,65,9.999689221743920386e-01,3.107782560796135130e-05,4.679298408375883733e-01,2.849093848704305172e+09,-2.058744430541992188e-01,7.225962147502639210e-11,1.837014675140380859e+00,1.823215484619140625e+00,2.482031650844512272e-01,subcritical,3.546895517640351423e-05,8.761979441851882600e-01,9.658940314238861902e-15,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,3.200000000000000000e+01,4294967296,1.014978014092945413e+00,512,128,129,9.999689313796692458e-01,3.106862033075419305e-05,4.679431967983288532e-01,2.849093830740658760e+09,-7.934570312500000000e-01,2.784945243603053347e-10,1.842813968658447266e+00,1.812982559204101562e+00,2.482027286240814645e-01,subcritical,3.546892399066079176e-05,8.759391838031165278e-01,2.342570581959080300e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,1.600000000000000000e+01,65536,1.031828279947508920e+00,128,32,33,9.922655980321071212e-01,7.734401967892878815e-03,4.384059087109750674e-01,4.325527008956915961e+04,1.377740773023106158e-03,3.185139683951119440e-08,8.437465978204272687e-03,8.546500735974404961e-03,2.523378091911699928e-01,subcritical,1.059935089313594758e-02,7.297052476016823164e-01,3.108624468950438313e-15,65536,30,6.1.1-I-900
phase_regimes,3,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,1.600000000000000000e+01,65536,1.031828279947508920e+00,256,64,65,9.922651161500871675e-01,7.734883849912832510e-03,4.384002910566688893e-01,4.325526786169697880e+04,2.494645741535350680e-03,5.767264578066310396e-08,8.415129013883415610e-03,8.568858895159792155e-03,2.523344929792186719e-01,subcritical,1.059928124481470356e-02,7.297555061761221706e-01,1.176836406102665933e-14,65536,30,6.1.1-I-900
phase_regimes,3,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,1.600000000000000000e+01,65536,1.031828279947508920e+00,512,128,129,9.922654228057552483e-01,7.734577194244751652e-03,4.384038659275903971e-01,4.325526763261941232e+04,8.259503374574705958e-04,1.909479197938448841e-08,8.448366432276088744e-03,8.535341767128556967e-03,2.523340887640345698e-01,subcritical,1.059927275530523488e-02,7.297271589103485612e-01,3.996802888650563546e-14,65536,30,6.1.1-I-900
phase_regimes,3,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,2.400000000000000000e+01,16777216,1.021218853298339280e+00,128,32,33,9.994794537901912079e-01,5.205462098087920708e-04,4.544869224894371174e-01,1.110663228702927567e+07,1.017632894217967987e-01,9.162389353669304165e-09,1.151135694235563278e-01,1.197605710476636887e-01,2.497363358191798111e-01,subcritical,6.590357754713522609e-04,7.898603219779527507e-01,8.659739592076221015e-15,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,2.400000000000000000e+01,16777216,1.021218853298339280e+00,256,64,65,9.994796960623024695e-01,5.203039376975304720e-04,4.545149064072479539e-01,1.110663196826712787e+07,1.656357198953628540e-03,1.491322665310261289e-10,1.171087957918643951e-01,1.177463568747043610e-01,2.497328857632070409e-01,subcritical,6.590312232339721327e-04,7.894981593501980699e-01,1.065814103640150279e-14,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,2.400000000000000000e+01,16777216,1.021218853298339280e+00,512,128,129,9.994797166901689955e-01,5.202833098310044591e-04,4.545172896545293661e-01,1.110663195378569700e+07,-1.124991104006767273e-02,1.012900318195304764e-09,1.173580028116703033e-01,1.174829490482807159e-01,2.497324615190016917e-01,subcritical,6.590306634552799830e-04,7.894675296338612425e-01,1.976196983832778642e-14,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,3.200000000000000000e+01,4294967296,1.015914139973754571e+00,128,32,33,9.999661190667710198e-01,3.388093322898022564e-05,4.640364644091430901e-01,2.848208814073378563e+09,-5.391240119934082031e+00,1.892852832030870809e-09,1.830139636993408203e+00,1.629620552062988281e+00,2.484361123784637748e-01,subcritical,4.108237123326056686e-05,8.247073431231251028e-01,1.199040866595169064e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,3.200000000000000000e+01,4294967296,1.015914139973754571e+00,256,64,65,9.999661101239188943e-01,3.388987608110571870e-05,4.640245660263631056e-01,2.848208681084232330e+09,1.159906387329101562e-01,4.072406614839605071e-11,1.723769187927246094e+00,1.738794803619384766e+00,2.484325935209269476e-01,subcritical,4.108208028617932019e-05,8.249308663297371114e-01,8.770761894538736669e-15,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,3.200000000000000000e+01,4294967296,1.015914139973754571e+00,512,128,129,9.999661298803644849e-01,3.387011963551511684e-05,4.640508559915790809e-01,2.848208663429602623e+09,-2.416610717773437500e+00,8.484668798330011528e-10,1.773004531860351562e+00,1.690361022949218750e+00,2.484321589136303798e-01,subcritical,4.108204435172441171e-05,8.244506856945988948e-01,2.264854970235319342e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,1.600000000000000000e+01,65536,1.033700531709127235e+00,128,32,33,9.917506318786781794e-01,8.249368121321820624e-03,4.325937917189611182e-01,4.322546456332130765e+04,-1.174150384031236172e-02,2.716339537105990713e-07,8.540627488400787115e-03,8.131598449836019427e-03,2.527970368527218126e-01,subcritical,1.302722183668194623e-02,6.332407803245750921e-01,6.661338147750939243e-15,65536,30,6.1.1-I-900
phase_regimes,3,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,1.600000000000000000e+01,65536,1.033700531709127235e+00,256,64,65,9.917484544628851761e-01,8.251545537114823858e-03,4.325699949534473343e-01,4.322546222374087665e+04,-2.340695573366247118e-03,5.415085121011519319e-08,8.353593679203186184e-03,8.320650391397066414e-03,2.527937437492263628e-01,subcritical,1.302713698574774898e-02,6.334120494888763053e-01,9.214851104388799286e-15,65536,30,6.1.1-I-900
phase_regimes,3,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,1.600000000000000000e+01,65536,1.033700531709127235e+00,512,128,129,9.917481273107803252e-01,8.251872689219674761e-03,4.325664200825260486e-01,4.322546199500218790e+04,-6.670725269941613078e-04,1.543239785548826470e-08,8.320320164784789085e-03,8.354328798304777592e-03,2.527933429739382953e-01,subcritical,1.302712665923299803e-02,6.334376647340835831e-01,1.687538997430237941e-14,65536,30,6.1.1-I-900
phase_regimes,3,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,2.400000000000000000e+01,16777216,1.022467021139418009e+00,128,32,33,9.994337279503925364e-01,5.662720496074635790e-04,4.494257107235953286e-01,1.110199243340747431e+07,-1.100474037230014801e-01,9.912401254377834574e-09,1.147208679467439651e-01,1.109760999679565430e-01,2.500423200948630464e-01,subcritical,8.097530574310803694e-04,6.993144939815927330e-01,6.550315845288423588e-15,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,2.400000000000000000e+01,16777216,1.022467021139418009e+00,256,64,65,9.994337632290501983e-01,5.662367709498017376e-04,4.494294558264700368e-01,1.110199213077936321e+07,3.024190664291381836e-02,2.724007213000143721e-09,1.119216047227382660e-01,1.137855369597673416e-01,2.500388860436329463e-01,subcritical,8.097474968863102932e-04,6.992757287020081591e-01,9.658940314238861902e-15,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,2.400000000000000000e+01,16777216,1.022467021139418009e+00,512,128,129,9.994337856779607066e-01,5.662143220392934495e-04,4.494318390737517266e-01,1.110199211707924493e+07,1.594331115484237671e-02,1.436076605595429359e-09,1.122003365308046341e-01,1.134922206401824951e-01,2.500384642040301975e-01,subcritical,8.097468138251435283e-04,6.992485952054163789e-01,1.953992523340275511e-14,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,3.200000000000000000e+01,4294967296,1.016850265854563506e+00,128,32,33,9.999625809710885882e-01,3.741902891141180021e-05,4.595583861189537211e-01,2.847324128585423946e+09,3.808736801147460938e-01,1.337654804702433075e-10,1.625335693359375000e+00,1.646774768829345703e+00,2.486655390130981524e-01,subcritical,5.047004076105429774e-05,7.414107131113426563e-01,6.439293542825907934e-15,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,3.200000000000000000e+01,4294967296,1.016850265854563506e+00,256,64,65,9.999625833022880439e-01,3.741669771195610394e-05,4.595611949460732260e-01,2.847323996577741623e+09,3.352999687194824219e+00,1.177596821164315904e-09,1.567671775817871094e+00,1.709036827087402344e+00,2.486620323894818685e-01,subcritical,5.046968490140947940e-05,7.413697506740557497e-01,1.509903313490212895e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,3.200000000000000000e+01,4294967296,1.016850265854563506e+00,512,128,129,9.999626176732364646e-01,3.738232676353536732e-05,4.596026283075667629e-01,2.847323979284554482e+09,-1.054048538208007812e+00,3.701891832038228252e-10,1.661525249481201172e+00,1.615350246429443359e+00,2.486615996279665508e-01,subcritical,5.046964098367381354e-05,7.406893735508838228e-01,1.030286966852145270e-13,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,1.600000000000000000e+01,65536,1.034636657589936171e+00,128,32,33,9.914648358890167934e-01,8.535164110983206598e-03,4.295228369709359617e-01,4.321051618947806128e+04,-7.513173841289244592e-03,1.738737350033956267e-07,8.389922644710168242e-03,8.153780516295228153e-03,2.530266670715289878e-01,subcritical,1.506897267832356911e-02,5.664065024990641017e-01,6.661338147750939243e-15,65536,30,6.1.1-I-900
phase_regimes,3,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,1.600000000000000000e+01,65536,1.034636657589936171e+00,256,64,65,9.914625830375428661e-01,8.537416962457133884e-03,4.294990402054221779e-01,4.321051379166630795e+04,1.769974915077909827e-03,4.096167251358330120e-08,8.205331614590249956e-03,8.340575710462871939e-03,2.530233854653641812e-01,subcritical,1.506887496017680905e-02,5.665596791412330635e-01,3.286260152890463360e-14,65536,30,6.1.1-I-900
phase_regimes,3,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,1.600000000000000000e+01,65536,1.034636657589936171e+00,512,128,129,9.914629215102792603e-01,8.537078489720739682e-03,4.295026150763437411e-01,4.321051356330676936e+04,1.545759005239233375e-04,3.577275245698193470e-09,8.237470814492553473e-03,8.308090793434530497e-03,2.530229863998210149e-01,subcritical,1.506886307694488628e-02,5.665376641972631466e-01,1.565414464721470722e-14,65536,30,6.1.1-I-900
phase_regimes,3,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,2.400000000000000000e+01,16777216,1.023091105059957595e+00,128,32,33,9.994070010723051789e-01,5.929989276948210986e-04,4.466534534818871749e-01,1.109967247958870232e+07,5.092984065413475037e-02,4.588409319985804494e-09,1.093693617731332779e-01,1.121148969978094101e-01,2.501953193236957085e-01,subcritical,9.365265753797768350e-04,6.331896427545051775e-01,6.217248937900876626e-15,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,2.400000000000000000e+01,16777216,1.023091105059957595e+00,256,64,65,9.994072770652900894e-01,5.927229347099105539e-04,4.466814373997059495e-01,1.109967218566061370e+07,-3.056181594729423523e-02,2.753398067627283191e-09,1.109832134097814560e-01,1.104646287858486176e-01,2.501918932486277836e-01,subcritical,9.365201631468392848e-04,6.328992775962006823e-01,1.953992523340275511e-14,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,2.400000000000000000e+01,16777216,1.023091105059957595e+00,512,128,129,9.994072535653827360e-01,5.927464346172639509e-04,4.466790541524255920e-01,1.109967217229503766e+07,-1.846812665462493896e-03,1.663844334134631707e-10,1.104053910821676254e-01,1.110357735306024551e-01,2.501914726066093997e-01,subcritical,9.365193758713361407e-04,6.329249024514560507e-01,1.263433802023428143e-13,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,3.200000000000000000e+01,4294967296,1.017318328794968085e+00,128,32,33,9.999604842302860508e-01,3.951576971394921145e-05,4.571003738824730434e-01,2.846881961595373154e+09,-2.446532249450683594e+00,8.593725635465629637e-10,1.630829334259033203e+00,1.551605701446533203e+00,2.487802562651154070e-01,subcritical,5.836715005170422843e-05,6.770207159154486565e-01,4.551914400963141816e-15,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,3.200000000000000000e+01,4294967296,1.017318328794968085e+00,256,64,65,9.999605026216772385e-01,3.949737832276145610e-05,4.571213618208731511e-01,2.846881830110366344e+09,-2.290964126586914062e+00,8.047275100625090501e-10,1.630729675292968750e+00,1.552093982696533203e+00,2.487767557435626442e-01,subcritical,5.836673941585129107e-05,6.767103785145607286e-01,2.287059430727822473e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,3.200000000000000000e+01,4294967296,1.017318328794968085e+00,512,128,129,9.999605092545326146e-01,3.949074546738540192e-05,4.571289335189345771e-01,2.846881813021028996e+09,-6.586313247680664062e-01,2.313518326456783214e-10,1.601384162902832031e+00,1.585798740386962891e+00,2.487763239018283556e-01,subcritical,5.836668875757167050e-05,6.765973247413736846e-01,1.598721155460225418e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,9.499999999999999556e-01,4.152787295564890901e-01,3.945147930786646051e-01,1.600000000000000000e+01,65536,1.035572783470745328e+00,128,32,33,9.911587737599896197e-01,8.841226240010380266e-03,4.263461128486109586e-01,4.319553408404819493e+04,1.725002221064642072e-04,3.993473532954123845e-09,8.180223885574378073e-03,8.255549735622480512e-03,2.532563082479397099e-01,subcritical,1.848804912319580371e-02,4.782130435232262999e-01,3.330669073875469621e-15,65536,30,6.1.1-I-900
phase_regimes,3,4,2,9.499999999999999556e-01,4.152787295564890901e-01,3.945147930786646051e-01,1.600000000000000000e+01,65536,1.035572783470745328e+00,256,64,65,9.911582229186993720e-01,8.841777081300628005e-03,4.263404951943048915e-01,4.319553162490817340e+04,1.070262442226521671e-03,2.477715638553150697e-08,8.162418518622871488e-03,8.273677041870541871e-03,2.532530381016199761e-01,subcritical,1.848792976028361401e-02,4.782459256360237498e-01,9.325873406851314940e-15,65536,30,6.1.1-I-900
