dataset,shard_index,shard_count,d,lambda_ratio,lambda_star,lambda,log2N,N,alpha,radial_order,angular_order,state_bins,gamma,delta,beta,objective,derivative_logdelta,derivative_scaled,neighbor_left,neighbor_right,H_constant,scale_type,theory_scale,collapse_ratio,row_error,steps,evaluations,cgal_version
phase_regimes,2,4,2,2.000000000000000111e-01,4.152787295564890901e-01,8.305574591129782913e-02,3.000000000000000000e+01,1073741824,1.003994137091452021e+00,256,64,65,9.999659417727697619e-01,3.405822723023810283e-05,4.947212377132143568e-01,7.148832330917277336e+08,4.815161228179931641e-01,6.735591220058857993e-10,1.453729748725891113e+00,1.466966867446899414e+00,2.455119757089958554e-01,subcritical,3.417594942254311747e-05,9.965554082828972371e-01,5.373479439185757656e-14,1073741824,30,6.1.1-I-900
phase_regimes,2,4,2,2.000000000000000111e-01,4.152787295564890901e-01,8.305574591129782913e-02,3.000000000000000000e+01,1073741824,1.003994137091452021e+00,512,128,129,9.999659474922202307e-01,3.405250777976931431e-05,4.947293141912674774e-01,7.148832283536351919e+08,-1.344978809356689453e-01,1.881396507866263002e-10,1.464973568916320801e+00,1.456947803497314453e+00,2.455115169340969239e-01,subcritical,3.417591749115765068e-05,9.963889861502542855e-01,1.831867990631508292e-14,1073741824,30,6.1.1-I-900
phase_regimes,2,4,2,2.999999999999999889e-01,4.152787295564890901e-01,1.245836188669467159e-01,1.400000000000000000e+01,16384,1.012838297793953179e+00,128,32,33,9.907530093767975554e-01,9.246990623202444581e-03,4.826285970690166183e-01,1.090159654525468977e+04,2.024771674768999219e-03,1.857316647487155142e-07,5.591536773863481358e-03,5.680368174580507912e-03,2.476823556079995048e-01,subcritical,9.444536000920107643e-03,9.790836333623570420e-01,1.332267629550187849e-14,16384,30,6.1.1-I-900
phase_regimes,2,4,2,2.999999999999999889e-01,4.152787295564890901e-01,1.245836188669467159e-01,1.400000000000000000e+01,16384,1.012838297793953179e+00,256,64,65,9.907535854628263250e-01,9.246414537173675008e-03,4.826350172453667264e-01,1.090159572418142307e+04,6.700156518490985036e-05,6.146032826762235703e-09,5.630574338283622637e-03,5.641092187943286262e-03,2.476787962726360315e-01,subcritical,9.444468139017572761e-03,9.790296712394330747e-01,7.216449660063517513e-15,16384,30,6.1.1-I-900
phase_regimes,2,4,2,2.999999999999999889e-01,4.152787295564890901e-01,1.245836188669467159e-01,1.400000000000000000e+01,16384,1.012838297793953179e+00,512,128,129,9.907539520443396919e-01,9.246047955660308126e-03,4.826391028121342908e-01,1.090159564518478874e+04,-1.012617303786100820e-03,9.288707238314894767e-08,5.652144041960127652e-03,5.619473866318003275e-03,2.476783555470524756e-01,subcritical,9.444459736157404667e-03,9.789917278446863547e-01,1.598721155460225418e-14,16384,30,6.1.1-I-900
phase_regimes,2,4,2,2.999999999999999889e-01,4.152787295564890901e-01,1.245836188669467159e-01,2.200000000000000000e+01,4194304,1.008169825868879377e+00,128,32,33,9.994171865231492591e-01,5.828134768507409191e-04,4.883944609635578749e-01,2.789019006751642097e+06,-7.076608017086982727e-02,2.537310789190022886e-08,8.853329112753272057e-02,8.577019535005092621e-02,2.465385277948201337e-01,subcritical,5.889189216080924823e-04,9.896327923363709145e-01,1.088018564132653410e-14,4194304,30,6.1.1-I-900
phase_regimes,2,4,2,2.999999999999999889e-01,4.152787295564890901e-01,1.245836188669467159e-01,2.200000000000000000e+01,4194304,1.008169825868879377e+00,256,64,65,9.994171502117011885e-01,5.828497882988115109e-04,4.883903753967906991e-01,2.789018925102692097e+06,9.336043149232864380e-03,3.347429113945187737e-09,8.693299908190965652e-02,8.737431373447179794e-02,2.465349061915502737e-01,subcritical,5.889145960397035480e-04,9.897017194315164135e-01,9.769962616701377556e-15,4194304,30,6.1.1-I-900
phase_regimes,2,4,2,2.999999999999999889e-01,4.152787295564890901e-01,1.245836188669467159e-01,2.200000000000000000e+01,4194304,1.008169825868879377e+00,512,128,129,9.994171733192480644e-01,5.828266807519355552e-04,4.883929753029143117e-01,2.789018921318745241e+06,-5.280482582747936249e-03,1.893311853277474586e-09,8.722322760149836540e-02,8.708067331463098526e-02,2.465344560239185467e-01,subcritical,5.889140583665316122e-04,9.896633854666662122e-01,2.819966482547897613e-14,4194304,30,6.1.1-I-900
phase_regimes,2,4,2,2.999999999999999889e-01,4.152787295564890901e-01,1.245836188669467159e-01,3.000000000000000000e+01,1073741824,1.005991205637178254e+00,128,32,33,9.999634967795187901e-01,3.650322048120990814e-05,4.913872241222833059e-01,7.144078080550134182e+08,-5.653798580169677734e-01,7.913965268047999485e-10,1.387433052062988281e+00,1.368111610412597656e+00,2.460048290809516425e-01,subcritical,3.676757124018058064e-05,9.928102197111735583e-01,9.769962616701377556e-15,1073741824,30,6.1.1-I-900
phase_regimes,2,4,2,2.999999999999999889e-01,4.152787295564890901e-01,1.245836188669467159e-01,3.000000000000000000e+01,1073741824,1.005991205637178254e+00,256,64,65,9.999634990536635515e-01,3.650094633644851427e-05,4.913902202045744017e-01,7.144077730405197144e+08,8.410215377807617188e-02,1.177228985347365042e-10,1.376389980316162109e+00,1.378584146499633789e+00,2.460011780734498443e-01,subcritical,3.676729840168185213e-05,9.927557346660761395e-01,1.632027846198980114e-14,1073741824,30,6.1.1-I-900
phase_regimes,2,4,2,2.999999999999999889e-01,4.152787295564890901e-01,1.245836188669467159e-01,3.000000000000000000e+01,1073741824,1.005991205637178254e+00,512,128,129,9.999635005007727617e-01,3.649949922723827456e-05,4.913921268023266897e-01,7.144077684078712463e+08,5.270242691040039062e-01,7.377079203359307315e-10,1.367140293121337891e+00,1.388549208641052246e+00,2.460007234344399885e-01,subcritical,3.676726442652776148e-05,9.927172934003680727e-01,1.287858708565181587e-13,1073741824,30,6.1.1-I-900
phase_regimes,2,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,1.400000000000000000e+01,16384,1.017117730391937647e+00,128,32,33,9.900736596277874835e-01,9.926340372212516527e-03,4.753230256754601424e-01,1.088393957798999327e+04,2.932135885203024372e-03,2.694002354747104261e-07,5.331842972736922093e-03,5.459859055918059312e-03,2.487310914070754164e-01,subcritical,1.027724325193793420e-02,9.658563224472428432e-01,3.996802888650563546e-15,16384,30,6.1.1-I-900
phase_regimes,2,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,1.400000000000000000e+01,16384,1.017117730391937647e+00,256,64,65,9.900742780371962759e-01,9.925721962803724097e-03,4.753294458518092513e-01,1.088393873823657850e+04,1.023084678308805451e-03,9.399948887203735015e-08,5.369912225432926789e-03,5.421561445473344065e-03,2.487275882714304609e-01,subcritical,1.027717087919247270e-02,9.658029509755156061e-01,1.021405182655144017e-14,16384,30,6.1.1-I-900
phase_regimes,2,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,1.400000000000000000e+01,16384,1.017117730391937647e+00,512,128,129,9.900746715503968565e-01,9.925328449603143532e-03,4.753335314185768712e-01,1.088393866158523451e+04,-9.330051398137584329e-06,8.572311631144999706e-10,5.390530359363765456e-03,5.400879950684611686e-03,2.487271560362802614e-01,subcritical,1.027716194943027912e-02,9.657655000905537301e-01,1.643130076445231680e-14,16384,30,6.1.1-I-900
phase_regimes,2,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,2.200000000000000000e+01,4194304,1.010893101158505836e+00,128,32,33,9.993714802734178226e-01,6.285197265821773627e-04,4.834433797310543901e-01,2.786462009194264654e+06,-1.549767330288887024e-02,5.561774483826602879e-09,8.252926543354988098e-02,8.200536016374826431e-02,2.472057294498361812e-01,subcritical,6.403551130731084976e-04,9.815174639050943117e-01,4.107825191113079200e-15,4194304,30,6.1.1-I-900
phase_regimes,2,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,2.200000000000000000e+01,4194304,1.010893101158505836e+00,256,64,65,9.993715194300957227e-01,6.284805699042772531e-04,4.834474652978235643e-01,2.786461932230067439e+06,1.120881643146276474e-02,4.022598084622709889e-09,8.199551654979586601e-02,8.253977028653025627e-02,2.472021442917934353e-01,subcritical,6.403504696074963694e-04,9.814634325004949478e-01,5.451195050909518613e-14,4194304,30,6.1.1-I-900
phase_regimes,2,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,2.200000000000000000e+01,4194304,1.010893101158505836e+00,512,128,129,9.993715443467114934e-01,6.284556532885066105e-04,4.834500652039466773e-01,2.786461928616985213e+06,-3.066961653530597687e-03,1.100665191952877021e-09,8.227932965382933617e-02,8.225248707458376884e-02,2.472016996552071355e-01,subcritical,6.403498937156980363e-04,9.814254042299065395e-01,8.315570454442422488e-14,4194304,30,6.1.1-I-900
phase_regimes,2,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,3.000000000000000000e+01,1073741824,1.007988274182904265e+00,128,32,33,9.999605592837109702e-01,3.944071628902978688e-05,4.876651573824107300e-01,7.139329523679009676e+08,6.740689277648925781e-01,9.441627894177016530e-10,1.277642726898193359e+00,1.305942654609680176e+00,2.464940507814835646e-01,subcritical,3.996454325051262090e-05,9.868927074131864652e-01,3.441691376337985275e-15,1073741824,30,6.1.1-I-900
phase_regimes,2,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,3.000000000000000000e+01,1073741824,1.007988274182904265e+00,256,64,65,9.999605696913174135e-01,3.943030868258645683e-05,4.876778489906795633e-01,7.139329177944915295e+08,7.939338684082031250e-02,1.112056677342814663e-10,1.291282892227172852e+00,1.293201923370361328e+00,2.464904267366683499e-01,subcritical,3.996424946283772174e-05,9.866395394026411525e-01,3.264055692397960229e-14,1073741824,30,6.1.1-I-900
phase_regimes,2,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,3.000000000000000000e+01,1073741824,1.007988274182904265e+00,512,128,129,9.999605712545636127e-01,3.942874543638730245e-05,4.876797555885244995e-01,7.139329132745934725e+08,5.197227001190185547e-01,7.279713408017685828e-10,1.280786871910095215e+00,1.304254531860351562e+00,2.464899761986266979e-01,subcritical,3.996421293926324660e-05,9.866013249481545566e-01,3.530509218307997799e-14,1073741824,30,6.1.1-I-900
phase_regimes,2,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,1.400000000000000000e+01,16384,1.021397162989921892e+00,128,32,33,9.892780095514722705e-01,1.072199044852772953e-02,4.673773881969416344e-01,1.086622469777800143e+04,2.496526121831266209e-03,2.297510120825839861e-07,5.106762922878260724e-03,5.220669701884617098e-03,2.497800467025041160e-01,subcritical,1.134170660552113671e-02,9.453595319868590696e-01,5.440092820663267048e-15,16384,30,6.1.1-I-900
phase_regimes,2,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,1.400000000000000000e+01,16384,1.021397162989921892e+00,256,64,65,9.892786775297528479e-01,1.072132247024715213e-02,4.673838083732906878e-01,1.086622383625999828e+04,6.373247742885723710e-04,5.865190924577259395e-08,5.143833119291230105e-03,5.183369234146084636e-03,2.497765989369090112e-01,subcritical,1.134162832929115107e-02,9.453071603975963244e-01,2.131628207280300558e-14,16384,30,6.1.1-I-900
phase_regimes,2,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,1.400000000000000000e+01,16384,1.021397162989921892e+00,512,128,129,9.892791025851730424e-01,1.072089741482695757e-02,4.673878939400582522e-01,1.086622376221674858e+04,-3.491290954116266221e-04,3.212975391005596504e-08,5.163520074347616173e-03,5.163594456462305970e-03,2.497761750367041567e-01,subcritical,1.134161870524984239e-02,9.452704850555799787e-01,3.996802888650563546e-14,16384,30,6.1.1-I-900
phase_regimes,2,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,2.200000000000000000e+01,4194304,1.013616376448132073e+00,128,32,33,9.993162698198855276e-01,6.837301801144723967e-04,4.779220578046706192e-01,2.783907682884634007e+06,-5.584559403359889984e-03,2.006014580761267052e-09,7.736479910090565681e-02,7.726934459060430527e-02,2.478730186227803278e-01,subcritical,7.061454781762032057e-04,9.682568270215028416e-01,4.218847493575594854e-15,4194304,30,6.1.1-I-900
phase_regimes,2,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,2.200000000000000000e+01,4194304,1.013616376448132073e+00,256,64,65,9.993163124161658084e-01,6.836875838341915923e-04,4.779261433714401819e-01,2.783907610902145039e+06,2.171180676668882370e-02,7.799039983102369734e-09,7.681809645146131516e-02,7.781462930142879486e-02,2.478694695676335324e-01,subcritical,7.061404228494305583e-04,9.682034361881778350e-01,1.421085471520200372e-14,4194304,30,6.1.1-I-900
phase_regimes,2,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,2.200000000000000000e+01,4194304,1.013616376448132073e+00,512,128,129,9.993163395215078904e-01,6.836604784921096467e-04,4.779287432775640165e-01,2.783907607417792547e+06,7.716706022620201111e-03,2.771897315147543839e-09,7.709599286317825317e-02,7.753293123096227646e-02,2.478690303971885223e-01,subcritical,7.061397972860207831e-04,9.681659086765705968e-01,4.929390229335695039e-14,4194304,30,6.1.1-I-900
phase_regimes,2,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,3.000000000000000000e+01,1073741824,1.009985342728630275e+00,128,32,33,9.999569724063734899e-01,4.302759362651009667e-05,4.834792772156457641e-01,7.134586940520800352e+08,-7.476210594177246094e-01,1.047882751517988871e-09,1.216946005821228027e+00,1.190761804580688477e+00,2.469833192035101044e-01,subcritical,4.405481515216656005e-05,9.766831043982726612e-01,9.992007221626408864e-15,1073741824,30,6.1.1-I-900
phase_regimes,2,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,3.000000000000000000e+01,1073741824,1.009985342728630275e+00,256,64,65,9.999569750869856666e-01,4.302491301433342130e-05,4.834822732979572324e-01,7.134586599320652485e+08,6.407499313354492188e-02,8.980897805577981564e-11,1.202286839485168457e+00,1.206108450889587402e+00,2.469797219352896367e-01,subcritical,4.405449432571546781e-05,9.766293694402693459e-01,2.575717417130363174e-14,1073741824,30,6.1.1-I-900
phase_regimes,2,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,3.000000000000000000e+01,1073741824,1.009985342728630275e+00,512,128,129,9.999569733811608518e-01,4.302661883914815633e-05,4.834803667000941996e-01,7.134586555359761715e+08,1.152724027633666992e+00,1.615684410987625680e-09,1.180707097053527832e+00,1.227945804595947266e+00,2.469792754626395637e-01,subcritical,4.405445450638219198e-05,9.766689730073689901e-01,1.038058528024521365e-13,1073741824,30,6.1.1-I-900
phase_regimes,2,4,2,5.999999999999999778e-01,4.152787295564890901e-01,2.491672377338934319e-01,1.400000000000000000e+01,16384,1.025676595587906359e+00,128,32,33,9.883361680620244005e-01,1.166383193797559947e-02,4.587010251697759000e-01,1.084843228952644131e+04,-2.949303052446339279e-03,2.718644476671276874e-07,4.994348644686397165e-03,4.894292465905891731e-03,2.508292238162653787e-01,subcritical,1.277418287961248899e-02,9.130785153069161941e-01,7.882583474838611437e-15,16384,30,6.1.1-I-900
