dataset,shard_index,shard_count,d,lambda_ratio,lambda_star,lambda,log2N,N,alpha,radial_order,angular_order,state_bins,gamma,delta,beta,objective,derivative_logdelta,derivative_scaled,neighbor_left,neighbor_right,H_constant,scale_type,theory_scale,collapse_ratio,row_error,steps,evaluations,cgal_version
phase_regimes,1,4,2,1.000000000000000056e-01,4.152787295564890901e-01,4.152787295564891457e-02,1.200000000000000000e+01,4096,1.004992671364315138e+00,256,64,65,9.837704893055317923e-01,1.622951069446820771e-02,4.954363904354148196e-01,2.740980536823481543e+03,2.260308065160643309e-04,8.246348468348158959e-08,3.092198831382120261e-03,3.103421918694948545e-03,2.457565711186835422e-01,subcritical,1.641760568857731153e-02,9.885430922342122173e-01,1.598721155460225418e-14,4096,30,6.1.1-I-900
phase_regimes,1,4,2,1.000000000000000056e-01,4.152787295564890901e-01,4.152787295564891457e-02,1.200000000000000000e+01,4096,1.004992671364315138e+00,512,128,129,9.837711327374878412e-01,1.622886726251215883e-02,4.954411569299774776e-01,2.740980508910903609e+03,-3.674151685117976740e-04,1.340451591382478485e-07,3.104052953403879656e-03,3.091536596002697479e-03,2.457561144171909184e-01,subcritical,1.641759043374918514e-02,9.885048191451363264e-01,4.229949723821846419e-14,4096,30,6.1.1-I-900
phase_regimes,1,4,2,1.000000000000000056e-01,4.152787295564890901e-01,4.152787295564891457e-02,2.000000000000000000e+01,1048576,1.002995602818589127e+00,128,32,33,9.989775310856875423e-01,1.022468914312457677e-03,4.966863651236033683e-01,6.985910452305669896e+05,-3.005831968039274216e-02,4.302706123361790891e-08,4.901676042936742306e-02,4.782655474264174700e-02,2.452710836152122709e-01,subcritical,1.025086333475846035e-03,9.974466353926373374e-01,5.329070518200751394e-15,1048576,30,6.1.1-I-900
phase_regimes,1,4,2,1.000000000000000056e-01,4.152787295564890901e-01,4.152787295564891457e-02,2.000000000000000000e+01,1048576,1.002995602818589127e+00,256,64,65,9.989774673820699391e-01,1.022532617930060894e-03,4.966818710001622561e-01,6.985910300814370858e+05,-3.381865099072456360e-04,4.840979848650821189e-10,4.842057917267084122e-02,4.841911699622869492e-02,2.452673918138418840e-01,subcritical,1.025078618686732284e-03,9.975162873263972996e-01,9.103828801926283631e-15,1048576,30,6.1.1-I-900
phase_regimes,1,4,2,1.000000000000000056e-01,4.152787295564890901e-01,4.152787295564891457e-02,2.000000000000000000e+01,1048576,1.002995602818589127e+00,512,128,129,9.989774268413377234e-01,1.022573158662276605e-03,4.966790111034273258e-01,6.985910289836623706e+05,9.211566066369414330e-03,1.318592092396428528e-08,4.822922940365970135e-02,4.860982089303433895e-02,2.452669309586064939e-01,subcritical,1.025077655629502184e-03,9.975567734273872444e-01,4.996003610813204432e-14,1048576,30,6.1.1-I-900
phase_regimes,1,4,2,1.000000000000000056e-01,4.152787295564890901e-01,4.152787295564891457e-02,2.800000000000000000e+01,268435456,1.002139716298992234e+00,128,32,33,9.999360350193284841e-01,6.396498067151590305e-05,4.975842212475596882e-01,1.788332405469842851e+08,1.671984791755676270e-01,9.349407227882787944e-10,7.677790224552154541e-01,7.745103836059570312e-01,2.450614611525920583e-01,subcritical,6.404051197649161429e-05,9.988205699385501735e-01,9.436895709313830594e-15,268435456,30,6.1.1-I-900
phase_regimes,1,4,2,1.000000000000000056e-01,4.152787295564890901e-01,4.152787295564891457e-02,2.800000000000000000e+01,268435456,1.002139716298992234e+00,256,64,65,9.999360518983917423e-01,6.394810160825770140e-05,4.975978193992804943e-01,1.788332317767235637e+08,-3.568381071090698242e-01,1.995367994884689543e-09,7.783563137054443359e-01,7.641581594944000244e-01,2.450577576178571693e-01,subcritical,6.404002806287352099e-05,9.985645469342148139e-01,2.498001805406602216e-14,268435456,30,6.1.1-I-900
phase_regimes,1,4,2,1.000000000000000056e-01,4.152787295564890901e-01,4.152787295564891457e-02,2.800000000000000000e+01,268435456,1.002139716298992234e+00,512,128,129,9.999360544336655110e-01,6.394556633448900129e-05,4.975998621826961954e-01,1.788332307272637486e+08,-1.990720629692077637e-01,1.113171540656277682e-09,7.751522064208984375e-01,7.674098908901214600e-01,2.450572949719752314e-01,subcritical,6.403996761208523856e-05,9.985259006036970586e-01,2.642330798607872566e-14,268435456,30,6.1.1-I-900
phase_regimes,1,4,2,2.000000000000000111e-01,4.152787295564890901e-01,8.305574591129782913e-02,1.200000000000000000e+01,4096,1.009985342728630275e+00,128,32,33,9.827666770712408795e-01,1.723332292875912053e-02,4.882212734149011801e-01,2.735407350386701182e+03,4.018370987068919931e-03,1.469021053299738983e-06,2.904668031987966970e-03,3.068985207391961012e-03,2.469833192035101044e-01,subcritical,1.755044044877508008e-02,9.819310791121431681e-01,9.214851104388799286e-15,4096,30,6.1.1-I-900
phase_regimes,1,4,2,2.000000000000000111e-01,4.152787295564890901e-01,8.305574591129782913e-02,1.200000000000000000e+01,4096,1.009985342728630275e+00,256,64,65,9.827712245962277882e-01,1.722877540377221184e-02,4.882530024355859477e-01,2.735406994721618048e+03,1.382185246256995015e-04,5.052941843477517891e-08,2.982197537676256616e-03,2.991297637890966143e-03,2.469797219352896367e-01,subcritical,1.755031263878416639e-02,9.816791163992489855e-01,8.104628079763642745e-15,4096,30,6.1.1-I-900
phase_regimes,1,4,2,2.000000000000000111e-01,4.152787295564890901e-01,8.305574591129782913e-02,1.200000000000000000e+01,4096,1.009985342728630275e+00,512,128,129,9.827719076448339086e-01,1.722809235516609139e-02,4.882577689301483836e-01,2.735406968076373687e+03,-4.360463208286091685e-04,1.594082072311349661e-07,2.993663410052249674e-03,2.979791227062378312e-03,2.469792754626395637e-01,subcritical,1.755029677566375887e-02,9.816410842154843497e-01,7.294165271787278471e-14,4096,30,6.1.1-I-900
phase_regimes,1,4,2,2.000000000000000111e-01,4.152787295564890901e-01,8.305574591129782913e-02,2.000000000000000000e+01,1048576,1.005991205637178254e+00,128,32,33,9.989115217053836648e-01,1.088478294616335162e-03,4.921735822840648811e-01,6.978790271941431565e+05,4.866640665568411350e-02,6.973473160720960950e-08,4.513830668292939663e-02,4.710948804859071970e-02,2.460048290809516425e-01,subcritical,1.094727536124590452e-03,9.942915097117425161e-01,4.218847493575594854e-15,1048576,30,6.1.1-I-900
phase_regimes,1,4,2,2.000000000000000111e-01,4.152787295564890901e-01,8.305574591129782913e-02,2.000000000000000000e+01,1048576,1.005991205637178254e+00,256,64,65,9.989118089327665428e-01,1.088191067233457154e-03,4.921926196964782063e-01,6.978790129510383122e+05,1.474109012633562088e-03,2.112270157545176588e-09,4.607965156901627779e-02,4.616295092273503542e-02,2.460011780734498443e-01,subcritical,1.094719412557887666e-03,9.940365126903372150e-01,3.452793606584236841e-14,1048576,30,6.1.1-I-900
phase_regimes,1,4,2,2.000000000000000111e-01,4.152787295564890901e-01,8.305574591129782913e-02,2.000000000000000000e+01,1048576,1.005991205637178254e+00,512,128,129,9.989118520749733499e-01,1.088147925026650142e-03,4.921954795932150240e-01,6.978790118370169075e+05,-7.839436875656247139e-03,1.123323203977808490e-08,4.626549116801470518e-02,4.597625427413731813e-02,2.460007234344399885e-01,subcritical,1.094718400972529435e-03,9.939980218291368796e-01,6.683542608243442373e-14,1048576,30,6.1.1-I-900
phase_regimes,1,4,2,2.000000000000000111e-01,4.152787295564890901e-01,8.305574591129782913e-02,2.800000000000000000e+01,268435456,1.004279432597984467e+00,128,32,33,9.999319055160484915e-01,6.809448395150852207e-05,4.943608049335535548e-01,1.787056222486710846e+08,-9.640306234359741211e-01,5.394517594384991047e-09,7.502388656139373779e-01,7.122298777103424072e-01,2.455855332018677117e-01,subcritical,6.836213748570934786e-05,9.960847693760778165e-01,1.265654248072678456e-14,268435456,30,6.1.1-I-900
phase_regimes,1,4,2,2.000000000000000111e-01,4.152787295564890901e-01,8.305574591129782913e-02,2.800000000000000000e+01,268435456,1.004279432597984467e+00,256,64,65,9.999319012735087275e-01,6.809872649127246547e-05,4.943575948453370894e-01,1.787056136063705981e+08,-2.118051052093505859e-01,1.185217973487319866e-09,7.354114949703216553e-01,7.272368073463439941e-01,2.455818589349663961e-01,subcritical,6.836162609223414674e-05,9.961542810493276834e-01,9.103828801926283631e-15,268435456,30,6.1.1-I-900
phase_regimes,1,4,2,2.000000000000000111e-01,4.152787295564890901e-01,8.305574591129782913e-02,2.800000000000000000e+01,268435456,1.004279432597984467e+00,512,128,129,9.999319039733373105e-01,6.809602666268954607e-05,4.943596376287243133e-01,1.787056125896830261e+08,-3.029406070709228516e-02,1.695193579434404957e-10,7.318891882896423340e-01,7.308316826820373535e-01,2.455814007545169264e-01,subcritical,6.836156232128764261e-05,9.961157169382682808e-01,4.218847493575594854e-14,268435456,30,6.1.1-I-900
phase_regimes,1,4,2,2.999999999999999889e-01,4.152787295564890901e-01,1.245836188669467159e-01,1.200000000000000000e+01,4096,1.014978014092945413e+00,128,32,33,9.816366958028559520e-01,1.836330419714404805e-02,4.805858763872739581e-01,2.729814248356838107e+03,-1.397910409650648944e-04,5.120899381678059636e-08,2.879003718135209056e-03,2.878533471630362328e-03,2.482066962157015444e-01,subcritical,1.890905540191695211e-02,9.711381032435085769e-01,2.087219286295294296e-14,4096,30,6.1.1-I-900
phase_regimes,1,4,2,2.999999999999999889e-01,4.152787295564890901e-01,1.245836188669467159e-01,1.200000000000000000e+01,4096,1.014978014092945413e+00,256,64,65,9.816355517006802867e-01,1.836444829931971334e-02,4.805783861815328684e-01,2.729813897522642492e+03,8.163301572494674474e-04,2.990424211666232959e-07,2.859902968793903710e-03,2.897681854847178329e-03,2.482031650844512272e-01,subcritical,1.890892089588842168e-02,9.712055172494217237e-01,1.021405182655144017e-14,4096,30,6.1.1-I-900
phase_regimes,1,4,2,2.999999999999999889e-01,4.152787295564890901e-01,1.245836188669467159e-01,1.200000000000000000e+01,4096,1.014978014092945413e+00,512,128,129,9.816362797739484058e-01,1.836372022605159415e-02,4.805831526760955819e-01,2.729813871992514578e+03,2.603170514703379013e-04,9.536073288408130478e-08,2.870999098377069458e-03,2.886535635298059788e-03,2.482027286240814645e-01,subcritical,1.890890427039891575e-02,9.711678669186144530e-01,9.658940314238861902e-15,4096,30,6.1.1-I-900
phase_regimes,1,4,2,2.999999999999999889e-01,4.152787295564890901e-01,1.245836188669467159e-01,2.000000000000000000e+01,1048576,1.008986808455767159e+00,128,32,33,9.988354786934463547e-01,1.164521306553645275e-03,4.873023624369416940e-01,6.971677610297852661e+05,-2.511392813175916672e-02,3.602279040365180758e-08,4.427672666497528553e-02,4.331013513728976250e-02,2.467386791375930921e-01,subcritical,1.178315857748186805e-03,9.882929936792130832e-01,1.121325254871408106e-14,1048576,30,6.1.1-I-900
phase_regimes,1,4,2,2.999999999999999889e-01,4.152787295564890901e-01,1.245836188669467159e-01,2.000000000000000000e+01,1048576,1.008986808455767159e+00,256,64,65,9.988354061394361105e-01,1.164593860563889471e-03,4.872978683134956968e-01,6.971677476866573561e+05,1.087260898202657700e-03,1.559539869436599440e-09,4.375045176129788160e-02,4.383192886598408222e-02,2.467350685039431391e-01,subcritical,1.178307236314235723e-03,9.883617995988533966e-01,2.142730437526552123e-14,1048576,30,6.1.1-I-900
phase_regimes,1,4,2,2.999999999999999889e-01,4.152787295564890901e-01,1.245836188669467159e-01,2.000000000000000000e+01,1048576,1.008986808455767159e+00,512,128,129,9.988354523106929284e-01,1.164547689307071643e-03,4.873007282102355120e-01,6.971677465467088623e+05,-7.889233529567718506e-03,1.131611949727389585e-08,4.392953636124730110e-02,4.365197441074997187e-02,2.467346200024926051e-01,subcritical,1.178306165382673326e-03,9.883235134638089781e-01,2.908784324517910136e-14,1048576,30,6.1.1-I-900
phase_regimes,1,4,2,2.999999999999999889e-01,4.152787295564890901e-01,1.245836188669467159e-01,2.800000000000000000e+01,268435456,1.006419148896976701e+00,128,32,33,9.999269935590375802e-01,7.300644096241981629e-05,4.907720258453035500e-01,1.785781746884014010e+08,9.331330657005310059e-01,5.225347763402453907e-09,6.714808344841003418e-01,7.091870307922363281e-01,2.461096583811422378e-01,subcritical,7.355080846650195487e-05,9.925987556706454829e-01,1.387778780781445676e-14,268435456,30,6.1.1-I-900
phase_regimes,1,4,2,2.999999999999999889e-01,4.152787295564890901e-01,1.245836188669467159e-01,2.800000000000000000e+01,268435456,1.006419148896976701e+00,256,64,65,9.999270128239591271e-01,7.298717604087290312e-05,4.907856239970147527e-01,1.785781661777399182e+08,5.623996257781982422e-01,3.149319078674144947e-09,6.788000464439392090e-01,7.020427286624908447e-01,2.461060131670299855e-01,subcritical,7.355026377142676432e-05,9.923441779583037636e-01,1.498801083243961330e-14,268435456,30,6.1.1-I-900
phase_regimes,1,4,2,2.999999999999999889e-01,4.152787295564890901e-01,1.245836188669467159e-01,2.800000000000000000e+01,268435456,1.006419148896976701e+00,512,128,129,9.999270250808077742e-01,7.297491919222576229e-05,4.907942773663185321e-01,1.785781651960108280e+08,3.267303109169006348e-01,1.829620718514355741e-09,6.837701201438903809e-01,6.971755623817443848e-01,2.461055594104604449e-01,subcritical,7.355019596745413629e-05,9.921784467374780148e-01,7.105427357601001859e-14,268435456,30,6.1.1-I-900
phase_regimes,1,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,1.200000000000000000e+01,4096,1.019970685457260551e+00,128,32,33,9.803365113689904708e-01,1.966348863100952915e-02,4.723614072677738140e-01,2.724196009903161212e+03,7.643195658602053300e-04,2.805670234747077347e-07,2.756685448275675299e-03,2.794139013985841302e-03,2.494303704055561011e-01,subcritical,2.058335951809096148e-02,9.553099732687977408e-01,3.885780586188047891e-15,4096,30,6.1.1-I-900
phase_regimes,1,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,1.200000000000000000e+01,4096,1.019970685457260551e+00,256,64,65,9.803377364011698347e-01,1.966226359883016528e-02,4.723688974735145707e-01,2.724195663527400029e+03,-3.968943929066881537e-05,1.456923224056428628e-08,2.772741160242730984e-03,2.778033147933456348e-03,2.494269042748054610e-01,subcritical,2.058321650250084442e-02,9.552570948491561076e-01,2.220446049250313081e-14,4096,30,6.1.1-I-900
phase_regimes,1,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,1.200000000000000000e+01,4096,1.019970685457260551e+00,512,128,129,9.803369568440680748e-01,1.966304315593192520e-02,4.723641309789518017e-01,2.724195639018500970e+03,5.219262675382196903e-04,1.915891282045603066e-07,2.761519839623360895e-03,2.789278444652154576e-03,2.494264776134705597e-01,subcritical,2.058319889801184591e-02,9.552957853325315662e-01,3.375077994860475883e-14,4096,30,6.1.1-I-900
phase_regimes,1,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,2.000000000000000000e+01,1048576,1.011982411274356286e+00,128,32,33,9.987448892535160105e-01,1.255110746483989459e-03,4.818984808309106360e-01,6.964571169773512520e+05,2.857856452465057373e-02,4.103420559284764856e-08,4.083977860864251852e-02,4.203640145715326071e-02,2.474726345833000718e-01,subcritical,1.281401423549723443e-03,9.794828719692664221e-01,1.176836406102665933e-14,1048576,30,6.1.1-I-900
phase_regimes,1,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,2.000000000000000000e+01,1048576,1.011982411274356286e+00,256,64,65,9.987452204518290078e-01,1.254779548170992243e-03,4.819175182433226845e-01,6.964571045064647915e+05,-1.483032247051596642e-02,2.129394958362192225e-08,4.170424258336424828e-02,4.116433660965412855e-02,2.474690639070574461e-01,subcritical,1.281392179121278695e-03,9.792314707519627071e-01,2.842170943040400743e-14,1048576,30,6.1.1-I-900
phase_regimes,1,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,2.000000000000000000e+01,1048576,1.011982411274356286e+00,512,128,129,9.987451707031160808e-01,1.254829296883919199e-03,4.819146583465869771e-01,6.964571033284275327e+05,-7.037626346573233604e-03,1.010489563957323533e-08,4.154824989382177591e-02,4.132006783038377762e-02,2.474686214649007565e-01,subcritical,1.281391033640377590e-03,9.792711701119075629e-01,1.421085471520200372e-14,1048576,30,6.1.1-I-900
phase_regimes,1,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,2.800000000000000000e+01,268435456,1.008558865195968712e+00,128,32,33,9.999211933898431992e-01,7.880661015680079373e-05,4.868329938933247392e-01,1.784508952227140665e+08,-4.455000162124633789e-01,2.496485185218381767e-09,6.572095453739166260e-01,6.394239068031311035e-01,2.466338369813139419e-01,subcritical,7.995174708781891651e-05,9.856771493716040000e-01,3.996802888650563546e-15,268435456,30,6.1.1-I-900
phase_regimes,1,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,2.800000000000000000e+01,268435456,1.008558865195968712e+00,256,64,65,9.999211884798981931e-01,7.881152010180692002e-05,4.868297838051641735e-01,1.784508868487938941e+08,3.287494182586669922e-01,1.842240316447544251e-09,6.415893733501434326e-01,6.552447378635406494e-01,2.466302206058429425e-01,subcritical,7.995116092210769159e-05,9.857457877139387259e-01,9.436895709313830594e-15,268435456,30,6.1.1-I-900
phase_regimes,1,4,2,4.000000000000000222e-01,4.152787295564890901e-01,1.661114918225956583e-01,2.800000000000000000e+01,268435456,1.008558865195968712e+00,512,128,129,9.999212118239345637e-01,7.878817606543631058e-05,4.868450477603309956e-01,1.784508859050285518e+08,-2.936422824859619141e-01,1.645507563589447000e-09,6.539172530174255371e-01,6.430025100708007812e-01,2.466297712322783886e-01,subcritical,7.995108808441073103e-05,9.854547067858958620e-01,2.786659791809142916e-14,268435456,30,6.1.1-I-900
phase_regimes,1,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,1.200000000000000000e+01,4096,1.024963356821575688e+00,128,32,33,9.788331769556288808e-01,2.116682304437111917e-02,4.635042866775425097e-01,2.718546011410523533e+03,3.367945737409172580e-03,1.238877592386860633e-06,2.607045084005221725e-03,2.750668953922286164e-03,2.506543454614779676e-01,subcritical,2.272307762010144713e-02,9.315121568588216050e-01,5.773159728050814010e-15,4096,30,6.1.1-I-900
phase_regimes,1,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,1.200000000000000000e+01,4096,1.024963356821575688e+00,256,64,65,9.788387624516522445e-01,2.116123754834775550e-02,4.635360156982273883e-01,2.718545669607616219e+03,-1.026668314807466231e-04,3.776535102151333031e-08,2.676297234756930266e-03,2.681085853510012385e-03,2.506509432119079506e-01,subcritical,2.272292340405691197e-02,9.312726699844292577e-01,1.110223024625156540e-14,4096,30,6.1.1-I-900
phase_regimes,1,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,1.200000000000000000e+01,4096,1.024963356821575688e+00,512,128,129,9.788379234641709781e-01,2.116207653582902193e-02,4.635312492036647303e-01,2.718545645922974018e+03,4.368367854112875648e-04,1.606876772756842986e-07,2.665525727934436873e-03,2.691896682335936930e-03,2.506505261417271702e-01,subcritical,2.272290449916552699e-02,9.313103673258924520e-01,1.243449787580175325e-14,4096,30,6.1.1-I-900
phase_regimes,1,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,2.000000000000000000e+01,1048576,1.014978014092945413e+00,128,32,33,9.986367326769719499e-01,1.363267323028050093e-03,4.759357898386468166e-01,6.957469283425838221e+05,-4.085179534740746021e-02,5.871645807294481137e-08,3.984599001705646515e-02,3.828304877970367670e-02,2.482066962157015444e-01,subcritical,1.413241223875002497e-03,9.646388033389461381e-01,4.884981308350688778e-15,1048576,30,6.1.1-I-900
phase_regimes,1,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,2.000000000000000000e+01,1048576,1.014978014092945413e+00,256,64,65,9.986366477403454400e-01,1.363352259654559973e-03,4.759312957152028178e-01,6.957469166999253212e+05,-1.893116859719157219e-02,2.720984907412325596e-08,3.940488968510180712e-02,3.871870832517743111e-02,2.482031650844512272e-01,subcritical,1.413231171047913282e-03,9.647057661795217509e-01,4.884981308350688778e-14,1048576,30,6.1.1-I-900
phase_regimes,1,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,2.000000000000000000e+01,1048576,1.014978014092945413e+00,512,128,129,9.986365936870096327e-01,1.363406312990367297e-03,4.759284358184628916e-01,6.957469154700151412e+05,-1.173428609035909176e-02,1.686573929319102794e-08,3.926092665642499924e-02,3.886255377437919378e-02,2.482027286240814645e-01,subcritical,1.413229928477798556e-03,9.647448624718154564e-01,1.554312234475219157e-14,1048576,30,6.1.1-I-900
phase_regimes,1,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,2.800000000000000000e+01,268435456,1.010698581494960946e+00,128,32,33,9.999140575980958179e-01,8.594240190418211967e-05,4.823667991627372809e-01,1.783237804523573220e+08,-3.617405891418457031e-01,2.028560566763509989e-09,6.118231415748596191e-01,5.984809696674346924e-01,2.471580692933898205e-01,subcritical,8.814079524961685667e-05,9.750581630309911318e-01,7.549516567451064475e-15,268435456,30,6.1.1-I-900
phase_regimes,1,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,2.800000000000000000e+01,268435456,1.010698581494960946e+00,256,64,65,9.999140802765555947e-01,8.591972344440534926e-05,4.823803973144860091e-01,1.783237722225665152e+08,-5.271807312965393066e-01,2.956312132285779492e-09,6.152940094470977783e-01,5.953024327754974365e-01,2.471544815434554565e-01,subcritical,8.814015552079701205e-05,9.748079401122937693e-01,7.549516567451064475e-15,268435456,30,6.1.1-I-900
phase_regimes,1,4,2,5.000000000000000000e-01,4.152787295564890901e-01,2.076393647782445451e-01,2.800000000000000000e+01,268435456,1.010698581494960946e+00,512,128,129,9.999140768700642834e-01,8.592312993571660229e-05,4.823783545311167154e-01,1.783237713205837011e+08,-4.793703556060791016e-02,2.688202206896383190e-10,6.057666540145874023e-01,6.048903167247772217e-01,2.471540365137243622e-01,subcritical,8.814007616757806994e-05,9.748474663483787106e-01,5.306866057708248263e-14,268435456,30,6.1.1-I-900
phase_regimes,1,4,2,5.999999999999999778e-01,4.152787295564890901e-01,2.491672377338934319e-01,1.200000000000000000e+01,4096,1.029956028185890826e+00,128,32,33,9.770879730944008745e-01,2.291202690559912547e-02,4.539792581584802811e-01,2.712856365318824373e+03,3.474251229818037245e-03,1.280661694527174498e-06,2.516718327115086140e-03,2.666945523742469959e-03,2.518786250692455764e-01,subcritical,2.560175368426885825e-02,8.949397446815352541e-01,7.993605777301127091e-15,4096,30,6.1.1-I-900
